uid,namedLocation,domainID,siteID,plotID,subplotID,trapID,decimalLatitude,decimalLongitude,elevation,nlcdClass,plotType,geodeticDatum,coordinateUncertainty,elevationUncertainty,date,samplingProtocolVersion,targetTaxaPresent,trapType,trapPlacement,trapSize,remarks,recordedBy,publicationDate,release
1535b5f1-6e02-4e70-a3c9-17e3f0c15d4f,TREE_053.basePlot.ltr,D05,TREE,TREE_053,41,TREE_053_790,45.491645,-89.592476,463.2,deciduousForest,tower,WGS84,20.2,0.3,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
ac82d3b0-b5ad-4db3-941b-8a085aaf2a82,TREE_052.basePlot.ltr,D05,TREE,TREE_052,21,TREE_052_087,45.491181,-89.590168,458.2,woodyWetlands,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
84b2167e-d7a2-4324-aabc-89bdfa8d7105,TREE_054.basePlot.ltr,D05,TREE,TREE_054,21,TREE_054_034,45.49057,-89.593198,463.1,mixedForest,tower,WGS84,20.3,0.3,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
7e1ae067-8d1c-41fb-bb0c-170697a4bf2a,TREE_045.basePlot.ltr,D05,TREE,TREE_045,39,TREE_045_618,45.495102,-89.583402,460.2,mixedForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
c4a0115c-618a-4c47-b856-63383f5a69f1,TREE_045.basePlot.ltr,D05,TREE,TREE_045,39,TREE_045_693,45.495102,-89.583402,460.2,mixedForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,Moved 0.5m S,JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
f3a0584a-27c6-4eeb-b738-4406af5c1e36,TREE_045.basePlot.ltr,D05,TREE,TREE_045,23,TREE_045_380,45.495102,-89.583402,460.2,mixedForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
6f96e6ef-df8a-4749-aca8-947ea03a5d89,TREE_045.basePlot.ltr,D05,TREE,TREE_045,23,TREE_045_349,45.495102,-89.583402,460.2,mixedForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
7261fcd9-a896-48e4-974f-9fa8cc1d4339,TREE_040.basePlot.ltr,D05,TREE,TREE_040,41,TREE_040_821,45.495318,-89.585717,458.3,mixedForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
8de3bd93-f46a-4753-9c00-88e6e6c13a6b,TREE_040.basePlot.ltr,D05,TREE,TREE_040,41,TREE_040_914,45.495318,-89.585717,458.3,mixedForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
188f747a-90dc-45fa-a2cb-af5e58072a44,TREE_039.basePlot.ltr,D05,TREE,TREE_039,41,TREE_039_891,45.493221,-89.582576,463.2,mixedForest,tower,WGS84,20.2,0.3,2015-08-11,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
bbee9a58-ba6d-4d23-b42d-a009f408db78,TREE_039.basePlot.ltr,D05,TREE,TREE_039,41,TREE_039_768,45.493221,-89.582576,463.2,mixedForest,tower,WGS84,20.2,0.3,2015-08-11,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
eb603a55-da20-4af2-b5a5-993d97a7dd61,TREE_039.basePlot.ltr,D05,TREE,TREE_039,23,TREE_039_308,45.493221,-89.582576,463.2,mixedForest,tower,WGS84,20.2,0.3,2015-08-11,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
5c91a031-a75a-428e-8eff-0d0dcadc3265,TREE_039.basePlot.ltr,D05,TREE,TREE_039,23,TREE_039_379,45.493221,-89.582576,463.2,mixedForest,tower,WGS84,20.2,0.3,2015-08-11,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
991bc84a-b936-460a-874b-89c295544758,TREE_044.basePlot.ltr,D05,TREE,TREE_044,41,TREE_044_921,45.494656,-89.579161,462.5,deciduousForest,tower,WGS84,20.2,0.3,2018-05-31,NEON.DOC.001710vE,Y,Ground,Random,1.5,"",tspadea@battelleecology.org,20220207T173520Z,PROVISIONAL
d45af815-d023-42e2-9274-133fc882b712,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,41,ORNL_045_946,35.966285,-84.283823,332.6,deciduousForest,tower,WGS84,20.1,0.1,2015-04-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
feddf1f7-864a-4f38-bf65-33436769eaf1,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,41,ORNL_045_795,35.966285,-84.283823,332.6,deciduousForest,tower,WGS84,20.1,0.1,2015-04-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.4 M north,mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
f34d867c-8be0-4744-b8d7-c6645a69e0ad,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,39,ORNL_045_587,35.966285,-84.283823,332.6,deciduousForest,tower,WGS84,20.1,0.1,2015-04-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
ea4255db-3fc9-40d4-99b5-ca8d470c9c6c,ORNL_054.basePlot.ltr,D07,ORNL,ORNL_054,23,ORNL_054_313,35.967045,-84.283124,325.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.8 M south,mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
1f075d60-a481-44f3-92c3-7d7b72a5fed3,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,39,ORNL_045_669,35.966285,-84.283823,332.6,deciduousForest,tower,WGS84,20.1,0.1,2015-04-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
dfea8afc-d0f3-4868-8c16-f496e13622ef,ORNL_054.basePlot.ltr,D07,ORNL,ORNL_054,39,ORNL_054_633,35.967045,-84.283124,325.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.1 M south,mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
0680dcab-1b9d-49e5-8223-004aa9f4681f,ORNL_049.basePlot.ltr,D07,ORNL,ORNL_049,39,ORNL_049_631,35.964792,-84.278894,315.6,deciduousForest,tower,WGS84,20.1,0.2,2015-04-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
a7caf897-8a62-45c2-8b41-06be77fae19d,ORNL_057.basePlot.ltr,D07,ORNL,ORNL_057,21,ORNL_057_032,35.964836,-84.280231,334.3,deciduousForest,tower,WGS84,20.2,0.2,2015-04-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.8 M north,mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
606a832d-6ec2-41e7-9cd4-7364f3d57774,ORNL_057.basePlot.ltr,D07,ORNL,ORNL_057,21,ORNL_057_080,35.964836,-84.280231,334.3,deciduousForest,tower,WGS84,20.2,0.2,2015-04-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
62a599ac-48a8-4f8d-b9e8-536353ebb3d6,ORNL_057.basePlot.ltr,D07,ORNL,ORNL_057,39,ORNL_057_512,35.964836,-84.280231,334.3,deciduousForest,tower,WGS84,20.2,0.2,2015-04-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.5 M south,mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
9e294017-6285-421f-8e11-08aa8d807c67,ORNL_063.basePlot.ltr,D07,ORNL,ORNL_063,39,ORNL_063_513,35.965319,-84.277896,302.9,deciduousForest,tower,WGS84,20.1,0.1,2015-04-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
cc27d8df-e2b1-48cf-ace1-bcd2c3c7005a,ORNL_063.basePlot.ltr,D07,ORNL,ORNL_063,23,ORNL_063_455,35.965319,-84.277896,302.9,deciduousForest,tower,WGS84,20.1,0.1,2015-04-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
98ead439-a3eb-4dd0-9a1d-fe22ca6c70e3,ORNL_037.basePlot.ltr,D07,ORNL,ORNL_037,21,ORNL_037_204,35.963215,-84.281617,324.6,deciduousForest,tower,WGS84,20.1,0.1,2015-04-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
f0ffc237-fcdd-4ea1-a726-cc67cc3d9631,ORNL_063.basePlot.ltr,D07,ORNL,ORNL_063,39,ORNL_063_580,35.965319,-84.277896,302.9,deciduousForest,tower,WGS84,20.1,0.1,2015-04-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
9e559984-7c0e-40c6-87b1-42826a84ed60,ORNL_063.basePlot.ltr,D07,ORNL,ORNL_063,23,ORNL_063_329,35.965319,-84.277896,302.9,deciduousForest,tower,WGS84,20.1,0.1,2015-04-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
33bf003f-7de8-43f1-9f0f-a33c7c669ae4,ORNL_037.basePlot.ltr,D07,ORNL,ORNL_037,41,ORNL_037_781,35.963215,-84.281617,324.6,deciduousForest,tower,WGS84,20.1,0.1,2015-04-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.7 M south,mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
a56e1e51-310d-4572-aedd-2bff88c3c951,ORNL_049.basePlot.ltr,D07,ORNL,ORNL_049,39,ORNL_049_689,35.964792,-84.278894,315.6,deciduousForest,tower,WGS84,20.1,0.2,2015-04-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
3c49b6a9-2f29-4860-8913-7329d973717d,ORNL_049.basePlot.ltr,D07,ORNL,ORNL_049,21,ORNL_049_007,35.964792,-84.278894,315.6,deciduousForest,tower,WGS84,20.1,0.2,2015-04-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
0d983d09-09b4-4205-8222-105db44f5df3,ORNL_037.basePlot.ltr,D07,ORNL,ORNL_037,21,ORNL_037_186,35.963215,-84.281617,324.6,deciduousForest,tower,WGS84,20.1,0.1,2015-04-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
187185bd-137c-44f4-8707-abe4dfa47137,ORNL_037.basePlot.ltr,D07,ORNL,ORNL_037,41,ORNL_037_812,35.963215,-84.281617,324.6,deciduousForest,tower,WGS84,20.1,0.1,2015-04-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
3fcb323e-b527-4496-bcf8-5d1ce4123d8b,ORNL_049.basePlot.ltr,D07,ORNL,ORNL_049,21,ORNL_049_187,35.964792,-84.278894,315.6,deciduousForest,tower,WGS84,20.1,0.2,2015-04-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
01969ba1-ee95-49fd-8ac9-7db1ffc49a5a,ORNL_057.basePlot.ltr,D07,ORNL,ORNL_057,39,ORNL_057_708,35.964836,-84.280231,334.3,deciduousForest,tower,WGS84,20.2,0.2,2015-04-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
896ecb5f-9a53-4029-8f70-66f968b41170,ORNL_036.basePlot.ltr,D07,ORNL,ORNL_036,39,ORNL_036_696,35.965429,-84.28419,327.7,deciduousForest,tower,WGS84,20.2,0.4,2015-04-22,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.8 M north,cjuneau@field-ops.org,20220207T171741Z,PROVISIONAL
f18f5f61-d2f0-42e3-8022-7d017eab1979,ORNL_052.basePlot.ltr,D07,ORNL,ORNL_052,39,ORNL_052_631,35.962389,-84.279989,325.4,deciduousForest,tower,WGS84,20.2,0.3,2015-04-22,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",cjuneau@field-ops.org,20220207T171741Z,PROVISIONAL
84ae1373-cfe5-499a-b9fd-5d68bfb7dc28,ORNL_052.basePlot.ltr,D07,ORNL,ORNL_052,21,ORNL_052_007,35.962389,-84.279989,325.4,deciduousForest,tower,WGS84,20.2,0.3,2015-04-22,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",cjuneau@field-ops.org,20220207T171741Z,PROVISIONAL
cd9c61d6-985d-4d14-b329-c0776a71c19a,ORNL_052.basePlot.ltr,D07,ORNL,ORNL_052,39,ORNL_052_689,35.962389,-84.279989,325.4,deciduousForest,tower,WGS84,20.2,0.3,2015-04-22,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.05 M south,cjuneau@field-ops.org,20220207T171741Z,PROVISIONAL
40db40c0-0889-41ef-a19b-5aeda3c47f03,ORNL_036.basePlot.ltr,D07,ORNL,ORNL_036,39,ORNL_036_709,35.965429,-84.28419,327.7,deciduousForest,tower,WGS84,20.2,0.4,2015-04-22,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",cjuneau@field-ops.org,20220207T171741Z,PROVISIONAL
8a43e926-f1fe-4880-8546-8acfa15c7da2,ORNL_052.basePlot.ltr,D07,ORNL,ORNL_052,21,ORNL_052_187,35.962389,-84.279989,325.4,deciduousForest,tower,WGS84,20.2,0.3,2015-04-22,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",cjuneau@field-ops.org,20220207T171741Z,PROVISIONAL
99c66d1b-b314-4b39-8427-6e76821d1f2b,ORNL_036.basePlot.ltr,D07,ORNL,ORNL_036,21,ORNL_036_156,35.965429,-84.28419,327.7,deciduousForest,tower,WGS84,20.2,0.4,2015-04-22,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",cjuneau@field-ops.org,20220207T171741Z,PROVISIONAL
31923086-f159-4b2d-b0c4-b35106c8fe7e,ORNL_036.basePlot.ltr,D07,ORNL,ORNL_036,21,ORNL_036_148,35.965429,-84.28419,327.7,deciduousForest,tower,WGS84,20.2,0.4,2015-04-22,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",cjuneau@field-ops.org,20220207T171741Z,PROVISIONAL
e0755795-87f7-4f35-aeda-9d118ac7f168,ORNL_053.basePlot.ltr,D07,ORNL,ORNL_053,21,ORNL_053_072,35.965252,-84.286859,316,deciduousForest,tower,WGS84,20.2,0.2,2015-04-23,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
fbf12fd0-2d69-455d-9cae-08365bd72e84,ORNL_061.basePlot.ltr,D07,ORNL,ORNL_061,41,ORNL_061_951,35.964411,-84.284569,346.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-23,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
21eac684-04f5-46ab-b7c0-e6bbeae91baa,ORNL_050.basePlot.ltr,D07,ORNL,ORNL_050,21,ORNL_050_014,35.967556,-84.282109,335.9,deciduousForest,tower,WGS84,20.2,0.2,2015-04-23,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
2856531f-780a-49fd-b9b7-787ae2c6158c,ORNL_050.basePlot.ltr,D07,ORNL,ORNL_050,41,ORNL_050_893,35.967556,-84.282109,335.9,deciduousForest,tower,WGS84,20.2,0.2,2015-04-23,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
3e0d310d-da4d-41b8-b165-78ee26e1285f,ORNL_061.basePlot.ltr,D07,ORNL,ORNL_061,41,ORNL_061_897,35.964411,-84.284569,346.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-23,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
e4509981-d257-4ff5-8c49-70ea45242daa,ORNL_053.basePlot.ltr,D07,ORNL,ORNL_053,21,ORNL_053_076,35.965252,-84.286859,316,deciduousForest,tower,WGS84,20.2,0.2,2015-04-23,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
e22fa2a5-383c-4444-910b-bf8416e215ae,ORNL_053.basePlot.ltr,D07,ORNL,ORNL_053,41,ORNL_053_902,35.965252,-84.286859,316,deciduousForest,tower,WGS84,20.2,0.2,2015-04-23,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.1 M north,mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
b01d8a51-9f65-42e4-a317-f50412983661,ORNL_061.basePlot.ltr,D07,ORNL,ORNL_061,39,ORNL_061_510,35.964411,-84.284569,346.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-23,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
56bfd963-8680-454d-a4ee-02f844511c36,ORNL_050.basePlot.ltr,D07,ORNL,ORNL_050,41,ORNL_050_952,35.967556,-84.282109,335.9,deciduousForest,tower,WGS84,20.2,0.2,2015-04-23,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
03b5e47d-f0fb-4ddd-a0c4-e44a9cfa1652,ORNL_054.basePlot.ltr,D07,ORNL,ORNL_054,39,ORNL_054_695,35.967045,-84.283124,325.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-23,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
1670dd7d-d851-421e-9a26-1560d5677a73,ORNL_050.basePlot.ltr,D07,ORNL,ORNL_050,21,ORNL_050_160,35.967556,-84.282109,335.9,deciduousForest,tower,WGS84,20.2,0.2,2015-04-23,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
dfd851c5-ffc8-43d0-a804-0f1082833e0a,ORNL_054.basePlot.ltr,D07,ORNL,ORNL_054,23,ORNL_054_330,35.967045,-84.283124,325.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-23,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
5d0883ef-9eb0-4706-b061-ad45dec08add,ORNL_053.basePlot.ltr,D07,ORNL,ORNL_053,41,ORNL_053_930,35.965252,-84.286859,316,deciduousForest,tower,WGS84,20.2,0.2,2015-04-23,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
c72f72c7-8d13-4802-bc44-23745c17da75,ORNL_061.basePlot.ltr,D07,ORNL,ORNL_061,39,ORNL_061_563,35.964411,-84.284569,346.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-23,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
85d2b65b-a6c8-4b19-beb5-8c0955b2f86c,ORNL_058.basePlot.ltr,D07,ORNL,ORNL_058,39,ORNL_058_701,35.963319,-84.285921,322.3,deciduousForest,tower,WGS84,20.2,0.2,2015-04-24,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
1420cfe9-2d04-482a-b5f3-5a4ea893e9cc,ORNL_058.basePlot.ltr,D07,ORNL,ORNL_058,41,ORNL_058_951,35.963319,-84.285921,322.3,deciduousForest,tower,WGS84,20.2,0.2,2015-04-24,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
b441ff25-bb03-4e3c-94f1-720b2ca9681d,ORNL_058.basePlot.ltr,D07,ORNL,ORNL_058,41,ORNL_058_897,35.963319,-84.285921,322.3,deciduousForest,tower,WGS84,20.2,0.2,2015-04-24,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.05 M north,mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
286a91dc-6aae-43b7-9ec6-8bef7f103d88,ORNL_060.basePlot.ltr,D07,ORNL,ORNL_060,21,ORNL_060_080,35.962796,-84.286937,327.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-24,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
525cf674-5d63-4f57-90a3-60a5faf8d7c8,ORNL_060.basePlot.ltr,D07,ORNL,ORNL_060,21,ORNL_060_032,35.962796,-84.286937,327.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-24,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
fca9f18e-afb5-4458-89b6-4d9e90049842,ORNL_060.basePlot.ltr,D07,ORNL,ORNL_060,39,ORNL_060_708,35.962796,-84.286937,327.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-24,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
6271631d-9307-4ca3-9831-f0197b2af6bf,ORNL_058.basePlot.ltr,D07,ORNL,ORNL_058,39,ORNL_058_510,35.963319,-84.285921,322.3,deciduousForest,tower,WGS84,20.2,0.2,2015-04-24,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
96907af3-98fa-4272-b8e9-8e13a8a64eb0,ORNL_060.basePlot.ltr,D07,ORNL,ORNL_060,39,ORNL_060_512,35.962796,-84.286937,327.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-24,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",mcumberland@field-ops.org,20220207T171741Z,PROVISIONAL
094b4881-52c8-4187-863b-dc7b65a62f65,ORNL_055.basePlot.ltr,D07,ORNL,ORNL_055,41,ORNL_055_796,35.9608,-84.282663,290.4,deciduousForest,tower,WGS84,20.3,0.4,2015-04-30,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
f57870e6-3b5a-4ed3-b9b7-53a355c4e4c1,ORNL_062.basePlot.ltr,D07,ORNL,ORNL_062,23,ORNL_062_425,35.960748,-84.280011,317.4,evergreenForest,tower,WGS84,20.1,0.3,2015-04-30,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
49974d32-0c90-4aec-8934-78b4240862eb,ORNL_055.basePlot.ltr,D07,ORNL,ORNL_055,21,ORNL_055_020,35.9608,-84.282663,290.4,deciduousForest,tower,WGS84,20.3,0.4,2015-04-30,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
b39e0cda-20ed-4234-8582-44b3f9017540,ORNL_051.basePlot.ltr,D07,ORNL,ORNL_051,23,ORNL_051_323,35.962469,-84.283958,326.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-30,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
c056c749-f976-4bba-b0ce-7ad03635f9a4,ORNL_062.basePlot.ltr,D07,ORNL,ORNL_062,21,ORNL_062_070,35.960748,-84.280011,317.4,evergreenForest,tower,WGS84,20.1,0.3,2015-04-30,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
673cd8d9-e440-4f3a-9894-4d8f28ccfcac,ORNL_051.basePlot.ltr,D07,ORNL,ORNL_051,41,ORNL_051_943,35.962469,-84.283958,326.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-30,NEON.DOC.001710vB,Y,Elevated,Random,0.5,moved 0.3 M south,djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
621be54b-9f44-4b2e-9722-adf7d4503858,ORNL_056.basePlot.ltr,D07,ORNL,ORNL_056,41,ORNL_056_832,35.962157,-84.281616,302.5,deciduousForest,tower,WGS84,20.2,0.2,2015-04-30,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
0198ec58-9351-4e4d-96c2-52408c1e15a1,ORNL_056.basePlot.ltr,D07,ORNL,ORNL_056,23,ORNL_056_294,35.962157,-84.281616,302.5,deciduousForest,tower,WGS84,20.2,0.2,2015-04-30,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
d72c2583-084b-4749-8b21-fa9ed1230091,ORNL_062.basePlot.ltr,D07,ORNL,ORNL_062,23,ORNL_062_335,35.960748,-84.280011,317.4,evergreenForest,tower,WGS84,20.1,0.3,2015-04-30,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
2bf41cf4-42d6-4d43-8abe-e7750a71d495,ORNL_051.basePlot.ltr,D07,ORNL,ORNL_051,41,ORNL_051_805,35.962469,-84.283958,326.8,deciduousForest,tower,WGS84,20.1,0.2,2015-04-30,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
bfc24e20-0764-41a4-8266-2476a2248613,ORNL_056.basePlot.ltr,D07,ORNL,ORNL_056,41,ORNL_056_899,35.962157,-84.281616,302.5,deciduousForest,tower,WGS84,20.2,0.2,2015-04-30,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
43e2f7c9-f31e-4ef2-b7f2-cb2813ca86c2,ORNL_062.basePlot.ltr,D07,ORNL,ORNL_062,21,ORNL_062_018,35.960748,-84.280011,317.4,evergreenForest,tower,WGS84,20.1,0.3,2015-04-30,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
6feadb43-9691-4474-acfe-8d2cda83c727,ORNL_056.basePlot.ltr,D07,ORNL,ORNL_056,23,ORNL_056_270,35.962157,-84.281616,302.5,deciduousForest,tower,WGS84,20.2,0.2,2015-04-30,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",djohnson@field-ops.org,20220207T171741Z,PROVISIONAL
