uid,namedLocation,domainID,siteID,plotID,collectDate,processedDate,sampleMaterial,geneticSampleID,laboratoryName,dnaSampleID,dnaSampleCode,internalLabID,testProtocolVersion,nucleicAcidConcentration,inhibitorRemovalRequired,targetGene,targetTaxonGroup,meanCopyNumber,copyNumberStandardDeviation,processedBy,reviewedBy,remarks,publicationDate,release
6e7d5387-cdf5-4ea1-8c82-0444c23addfd,BART_002.basePlot.bgc,D01,BART,BART_002,2016-07-27T13:17Z,2017-08-28,soil,BART_002-O-38-10.5-20160727-GEN,Battelle Applied Genomics,BART_002-O-38-10.5-20160727-GEN-DNA1,,BMI_Plate1WellB1,BMI_qPCR_SOP_v1,36,N,ITS,fungi,18.8,16,EpO2CC/Vy5ISfMKifWWP0Q==,RuY12me+ipXm0I2ck7Euxg==,,20201217T165703Z,RELEASE-2021
0f63736a-602a-4118-aef0-c4ed978117d0,BART_036.basePlot.bgc,D01,BART,BART_036,2016-07-27T14:43Z,2017-08-28,soil,BART_036-O-4-9-20160727-GEN,Battelle Applied Genomics,BART_036-O-4-9-20160727-GEN-DNA1,,BMI_Plate1WellA2,BMI_qPCR_SOP_v1,36,N,ITS,fungi,84.1,5.3,EpO2CC/Vy5ISfMKifWWP0Q==,RuY12me+ipXm0I2ck7Euxg==,,20201217T165703Z,RELEASE-2021
58320e13-16ed-4c2b-829a-db9d0444cd27,BART_036.basePlot.bgc,D01,BART,BART_036,2016-07-27T15:15Z,2017-08-30,soil,BART_036-O-38.5-13-20160727-GEN,Battelle Applied Genomics,BART_036-O-38.5-13-20160727-GEN-DNA1,,BMI_Plate1WellB11,BMI_qPCR_SOP_v1,43,N,16S,bacteria and archaea,185.4,40.9,EpO2CC/Vy5ISfMKifWWP0Q==,rxnG2CiGqmtjb2l9Nr0Pnw==,,20201217T165703Z,RELEASE-2021
5e6b9bda-9cf4-4e95-97f3-d6652f231259,BART_071.basePlot.bgc,D01,BART,BART_071,2016-07-27T15:58Z,2017-08-28,soil,BART_071-O-10-3-20160727-GEN,Battelle Applied Genomics,BART_071-O-10-3-20160727-GEN-DNA1,,BMI_Plate1WellH3,BMI_qPCR_SOP_v1,25,N,ITS,fungi,138.9,20.6,EpO2CC/Vy5ISfMKifWWP0Q==,RuY12me+ipXm0I2ck7Euxg==,,20201217T165703Z,RELEASE-2021
992f0442-9a1b-4abe-b28f-2430a828dd70,BART_071.basePlot.bgc,D01,BART,BART_071,2016-07-27T15:58Z,2017-08-28,soil,BART_071-O-10-3-20160727-GEN,Battelle Applied Genomics,BART_071-O-10-3-20160727-GEN-DNA1,,BMI_Plate1WellH3,BMI_qPCR_SOP_v1,25,N,16S,bacteria and archaea,15699.2,1844.5,EpO2CC/Vy5ISfMKifWWP0Q==,hZbYwvE98vBA1vUJjmUdFg==,,20201217T165703Z,RELEASE-2021
1eab50d8-1131-483e-822e-876019c171d6,BART_071.basePlot.bgc,D01,BART,BART_071,2016-07-27T16:24Z,2017-08-30,soil,BART_071-O-26.5-5.5-20160727-GEN,Battelle Applied Genomics,BART_071-O-26.5-5.5-20160727-GEN-DNA1,,BMI_Plate1WellH4,BMI_qPCR_SOP_v1,62,N,ITS,fungi,0.1,0.1,EpO2CC/Vy5ISfMKifWWP0Q==,rxnG2CiGqmtjb2l9Nr0Pnw==,,20201217T165703Z,RELEASE-2021
402e50b0-d49a-4c9f-b54e-aeea17c973c5,BART_071.basePlot.bgc,D01,BART,BART_071,2016-07-27T16:50Z,2017-08-28,soil,BART_071-O-22.5-31-20160727-GEN,Battelle Applied Genomics,BART_071-O-22.5-31-20160727-GEN-DNA1,,BMI_Plate1WellH2,BMI_qPCR_SOP_v1,1.6,N,16S,bacteria and archaea,30391.5,1398.8,EpO2CC/Vy5ISfMKifWWP0Q==,hZbYwvE98vBA1vUJjmUdFg==,,20201217T165703Z,RELEASE-2021
bece7fb2-e270-4597-8f12-a8af78feb222,BART_071.basePlot.bgc,D01,BART,BART_071,2016-07-27T16:50Z,2017-08-28,soil,BART_071-O-22.5-31-20160727-GEN,Battelle Applied Genomics,BART_071-O-22.5-31-20160727-GEN-DNA1,,BMI_Plate1WellH2,BMI_qPCR_SOP_v1,1.6,N,ITS,fungi,20.8,5.4,EpO2CC/Vy5ISfMKifWWP0Q==,RuY12me+ipXm0I2ck7Euxg==,,20201217T165703Z,RELEASE-2021
ecabfeb4-0cbb-4910-a672-c271f1556b66,BART_040.basePlot.bgc,D01,BART,BART_040,2016-07-27T17:50Z,2017-08-28,soil,BART_040-O-23-8-20160727-GEN,Battelle Applied Genomics,BART_040-O-23-8-20160727-GEN-DNA1,,BMI_Plate1WellG1,BMI_qPCR_SOP_v1,19,N,16S,bacteria and archaea,45.6,4.9,EpO2CC/Vy5ISfMKifWWP0Q==,hZbYwvE98vBA1vUJjmUdFg==,,20201217T165703Z,RELEASE-2021
de433bdc-f25a-4551-bdef-3dd3a485a0c7,BART_040.basePlot.bgc,D01,BART,BART_040,2016-07-27T17:50Z,2017-08-28,soil,BART_040-O-23-8-20160727-GEN,Battelle Applied Genomics,BART_040-O-23-8-20160727-GEN-DNA1,,BMI_Plate1WellG1,BMI_qPCR_SOP_v1,19,N,ITS,fungi,156.3,3,EpO2CC/Vy5ISfMKifWWP0Q==,RuY12me+ipXm0I2ck7Euxg==,,20201217T165703Z,RELEASE-2021
f74db667-e025-49f5-b636-dc9bf6eabc40,BART_001.basePlot.bgc,D01,BART,BART_001,2016-11-14T17:13Z,2018-06-06,soil,BART_001-O-9.5-38-20161114-GEN,Battelle Applied Genomics,BART_001-O-9.5-38-20161114-GEN-DNA1,,BMI_Plate60WellH1,BMI_qPCR_SOP_v5,23,N,16S,bacteria and archaea,83641.6,17201.9,vMLbKuU6fpHZSbUeMzxuvA==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
78c3c37c-f927-4809-b538-a7e4d141283c,BART_001.basePlot.bgc,D01,BART,BART_001,2016-11-14T17:13Z,2018-06-05,soil,BART_001-O-9.5-38-20161114-GEN,Battelle Applied Genomics,BART_001-O-9.5-38-20161114-GEN-DNA1,,BMI_Plate60WellH1,BMI_qPCR_SOP_v5,23,N,ITS,fungi,432.4,14.2,vMLbKuU6fpHSVpNXFEke+w==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
98e4274e-3f2a-4ec3-b15d-a5568bd2ce48,BART_001.basePlot.bgc,D01,BART,BART_001,2016-11-14T17:55Z,2018-06-06,soil,BART_001-O-35.5-27.5-20161114-GEN,Battelle Applied Genomics,BART_001-O-35.5-27.5-20161114-GEN-DNA1,,BMI_Plate60WellG11,BMI_qPCR_SOP_v5,34,N,16S,bacteria and archaea,93339.1,17425.1,lB45gbSpt1o9A1rsmuBeww==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
4c64c367-7e58-49dc-8912-7249f2aaebe2,BART_001.basePlot.bgc,D01,BART,BART_001,2016-11-14T17:55Z,2018-06-08,soil,BART_001-O-35.5-27.5-20161114-GEN,Battelle Applied Genomics,BART_001-O-35.5-27.5-20161114-GEN-DNA1,,BMI_Plate60WellG11,BMI_qPCR_SOP_v5,34,N,ITS,fungi,212.2,12.3,lB45gbSpt1oD+rCKSeXbvQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
b9fd1541-4466-4791-b1de-dd1150342e0a,BART_001.basePlot.bgc,D01,BART,BART_001,2016-11-14T18:20Z,2018-08-07,soil,BART_001-O-31.5-9-20161114-GEN,Battelle Applied Genomics,BART_001-O-31.5-9-20161114-GEN-DNA2,,BMI_Plate68WellF8,BMI_qPCR_SOP_v6,0,N,ITS,fungi,519.1,59.9,EpO2CC/Vy5JdvrXMs+zWXQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
d7ac63e3-d0d6-47ac-aba0-d7e2af7471aa,BART_001.basePlot.bgc,D01,BART,BART_001,2016-11-14T18:20Z,2018-08-07,soil,BART_001-O-31.5-9-20161114-GEN,Battelle Applied Genomics,BART_001-O-31.5-9-20161114-GEN-DNA2,,BMI_Plate68WellF8,BMI_qPCR_SOP_v6,0,N,16S,bacteria and archaea,245515.9,58003.9,lB45gbSpt1q8OAN0xuPdmQ==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
71e5e2a7-2a5f-4187-a166-2326035e324b,BART_004.basePlot.bgc,D01,BART,BART_004,2016-11-14T19:23Z,2018-06-14,soil,BART_004-O-3-25.5-20161114-GEN,Battelle Applied Genomics,BART_004-O-3-25.5-20161114-GEN-DNA1,,BMI_Plate62WellA12,BMI_qPCR_SOP_v5,6.7,N,ITS,fungi,109.5,30.2,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
77df717a-438b-466b-bfe3-55822910862b,BART_004.basePlot.bgc,D01,BART,BART_004,2016-11-14T19:23Z,2018-06-08,soil,BART_004-O-3-25.5-20161114-GEN,Battelle Applied Genomics,BART_004-O-3-25.5-20161114-GEN-DNA1,,BMI_Plate62WellA12,BMI_qPCR_SOP_v5,6.7,N,16S,bacteria and archaea,10796,1750.7,hZbYwvE98vAJ9xQ7q9q84A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
326d9240-3eda-4520-9373-0289df1bf8ba,BART_004.basePlot.bgc,D01,BART,BART_004,2016-11-14T19:53Z,2018-06-14,soil,BART_004-O-20-7.5-20161114-GEN,Battelle Applied Genomics,BART_004-O-20-7.5-20161114-GEN-DNA1,,BMI_Plate62WellA10,BMI_qPCR_SOP_v5,11,N,ITS,fungi,114.8,7.8,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
fafe8e58-8e0f-44fd-ae94-a3be902dd967,BART_004.basePlot.bgc,D01,BART,BART_004,2016-11-14T19:53Z,2018-06-08,soil,BART_004-O-20-7.5-20161114-GEN,Battelle Applied Genomics,BART_004-O-20-7.5-20161114-GEN-DNA1,,BMI_Plate62WellA10,BMI_qPCR_SOP_v5,11,N,16S,bacteria and archaea,72182.8,11653.3,hZbYwvE98vAJ9xQ7q9q84A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
9a876828-1d91-4d26-a311-47005d7a122e,BART_004.basePlot.bgc,D01,BART,BART_004,2016-11-14T20:13Z,2018-06-08,soil,BART_004-O-30.5-32-20161114-GEN,Battelle Applied Genomics,BART_004-O-30.5-32-20161114-GEN-DNA1,,BMI_Plate62WellA11,BMI_qPCR_SOP_v5,20,N,16S,bacteria and archaea,85331.3,3961.2,hZbYwvE98vAJ9xQ7q9q84A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
a76e80f7-19f0-48a6-bd21-9e311673cbfc,BART_004.basePlot.bgc,D01,BART,BART_004,2016-11-14T20:13Z,2018-06-14,soil,BART_004-O-30.5-32-20161114-GEN,Battelle Applied Genomics,BART_004-O-30.5-32-20161114-GEN-DNA1,,BMI_Plate62WellA11,BMI_qPCR_SOP_v5,20,N,ITS,fungi,186.6,10.6,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
4f051ffc-7814-4e84-ac4a-141a9004206b,BART_003.basePlot.bgc,D01,BART,BART_003,2016-11-15T12:40Z,2018-06-11,soil,BART_003-O-4.5-2.5-20161115-GEN,Battelle Applied Genomics,BART_003-O-4.5-2.5-20161115-GEN-DNA1,,BMI_Plate62WellA6,BMI_qPCR_SOP_v5,11,N,ITS,fungi,90.3,3.1,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
a2126091-3c11-4532-bd96-5ae94195e25f,BART_003.basePlot.bgc,D01,BART,BART_003,2016-11-15T12:40Z,2018-06-07,soil,BART_003-O-4.5-2.5-20161115-GEN,Battelle Applied Genomics,BART_003-O-4.5-2.5-20161115-GEN-DNA1,,BMI_Plate62WellA6,BMI_qPCR_SOP_v5,11,N,16S,bacteria and archaea,76049.2,12827.2,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
1f9ecab4-e567-4196-84a9-e47bfcd59759,BART_003.basePlot.bgc,D01,BART,BART_003,2016-11-15T12:59Z,2018-06-07,soil,BART_003-O-34.5-10.5-20161115-GEN,Battelle Applied Genomics,BART_003-O-34.5-10.5-20161115-GEN-DNA1,,BMI_Plate62WellA3,BMI_qPCR_SOP_v5,17,N,16S,bacteria and archaea,130380.8,3113.6,lB45gbSpt1pn43dN2c9shg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
a1bbb54f-fa2d-4866-8b91-7ef8dd67c262,BART_003.basePlot.bgc,D01,BART,BART_003,2016-11-15T12:59Z,2018-06-11,soil,BART_003-O-34.5-10.5-20161115-GEN,Battelle Applied Genomics,BART_003-O-34.5-10.5-20161115-GEN-DNA1,,BMI_Plate62WellA3,BMI_qPCR_SOP_v5,17,N,ITS,fungi,80,6.9,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
23fb7297-1181-4722-9465-b455524f2ec5,BART_003.basePlot.bgc,D01,BART,BART_003,2016-11-15T13:24Z,2018-06-11,soil,BART_003-O-37.5-36.5-20161115-GEN,Battelle Applied Genomics,BART_003-O-37.5-36.5-20161115-GEN-DNA1,,BMI_Plate62WellA5,BMI_qPCR_SOP_v5,9.4,N,ITS,fungi,115.5,6.7,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
c59ef581-8681-4af9-bde8-f7e4cf86d050,BART_003.basePlot.bgc,D01,BART,BART_003,2016-11-15T13:24Z,2018-06-07,soil,BART_003-O-37.5-36.5-20161115-GEN,Battelle Applied Genomics,BART_003-O-37.5-36.5-20161115-GEN-DNA1,,BMI_Plate62WellA5,BMI_qPCR_SOP_v5,9.4,N,16S,bacteria and archaea,113327,51084,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
7b2cc23a-4ad7-491d-8658-9de7df9415a6,BART_024.basePlot.bgc,D01,BART,BART_024,2016-11-15T13:58Z,2018-06-07,soil,BART_024-O-38.5-29-20161115-GEN,Battelle Applied Genomics,BART_024-O-38.5-29-20161115-GEN-DNA1,,BMI_Plate62WellB6,BMI_qPCR_SOP_v5,18,N,16S,bacteria and archaea,40572.1,5597,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
b114f711-3763-4e61-b220-7877704e4969,BART_024.basePlot.bgc,D01,BART,BART_024,2016-11-15T14:16Z,2018-06-07,soil,BART_024-O-38.5-4-20161115-GEN,Battelle Applied Genomics,BART_024-O-38.5-4-20161115-GEN-DNA1,,BMI_Plate62WellB7,BMI_qPCR_SOP_v5,5.9,N,16S,bacteria and archaea,33195.1,14565.8,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,"1:100 dilution; included in calculations, aberrant MC plot",20201217T164629Z,RELEASE-2021
7e596116-73c1-4a6c-84fc-c24f13be2162,BART_024.basePlot.bgc,D01,BART,BART_024,2016-11-15T14:16Z,2018-06-13,soil,BART_024-O-38.5-4-20161115-GEN,Battelle Applied Genomics,BART_024-O-38.5-4-20161115-GEN-DNA1,,BMI_Plate62WellB7,BMI_qPCR_SOP_v5,5.9,N,ITS,fungi,62.7,4.1,lB45gbSpt1o9A1rsmuBeww==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
e5e2119a-db63-4a07-bf1f-6e3824e38b47,BART_024.basePlot.bgc,D01,BART,BART_024,2016-11-15T14:35Z,2018-06-13,soil,BART_024-O-8.5-11.5-20161115-GEN,Battelle Applied Genomics,BART_024-O-8.5-11.5-20161115-GEN-DNA1,,BMI_Plate62WellB9,BMI_qPCR_SOP_v5,12,N,ITS,fungi,410.2,70.9,lB45gbSpt1o9A1rsmuBeww==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
6b98b411-14e2-41c5-8c18-4f58c537e46c,BART_024.basePlot.bgc,D01,BART,BART_024,2016-11-15T14:35Z,2018-06-07,soil,BART_024-O-8.5-11.5-20161115-GEN,Battelle Applied Genomics,BART_024-O-8.5-11.5-20161115-GEN-DNA1,,BMI_Plate62WellB9,BMI_qPCR_SOP_v5,12,N,16S,bacteria and archaea,58290.4,1255.1,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
70c59290-edfa-43e0-a657-3e2ae8dff901,BART_023.basePlot.bgc,D01,BART,BART_023,2016-11-15T15:10Z,2018-06-06,soil,BART_023-O-20-30.5-20161115-GEN,Battelle Applied Genomics,BART_023-O-20-30.5-20161115-GEN-DNA1,,BMI_Plate60WellH8,BMI_qPCR_SOP_v5,29,N,ITS,fungi,2.2,1.2,vMLbKuU6fpEwOKKiAwe3Ow==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
6992b8f7-2fac-4c0d-af74-eb36e0cc3abb,BART_023.basePlot.bgc,D01,BART,BART_023,2016-11-15T15:10Z,2018-06-05,soil,BART_023-O-20-30.5-20161115-GEN,Battelle Applied Genomics,BART_023-O-20-30.5-20161115-GEN-DNA1,,BMI_Plate60WellH8,BMI_qPCR_SOP_v5,29,N,16S,bacteria and archaea,63673.8,937.7,vMLbKuU6fpHZSbUeMzxuvA==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
70a5809d-7873-49d9-ad6b-4d3a0c227a24,BART_023.basePlot.bgc,D01,BART,BART_023,2016-11-15T15:33Z,2018-06-11,soil,BART_023-O-8-18-20161115-GEN,Battelle Applied Genomics,BART_023-O-8-18-20161115-GEN-DNA1,,BMI_Plate62WellB3,BMI_qPCR_SOP_v5,7.4,N,ITS,fungi,18.1,1.7,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
8a444ea1-7e53-4afb-9d56-c153e09bdde9,BART_023.basePlot.bgc,D01,BART,BART_023,2016-11-15T15:33Z,2018-06-07,soil,BART_023-O-8-18-20161115-GEN,Battelle Applied Genomics,BART_023-O-8-18-20161115-GEN-DNA1,,BMI_Plate62WellB3,BMI_qPCR_SOP_v5,7.4,N,16S,bacteria and archaea,91242,3469.1,lB45gbSpt1pn43dN2c9shg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
f065ba97-518c-45dd-9e59-16d376d59e70,BART_023.basePlot.bgc,D01,BART,BART_023,2016-11-15T15:56Z,2018-06-06,soil,BART_023-O-32-4.5-20161115-GEN,Battelle Applied Genomics,BART_023-O-32-4.5-20161115-GEN-DNA1,,BMI_Plate60WellH9,BMI_qPCR_SOP_v5,28,N,ITS,fungi,39.8,12.2,vMLbKuU6fpEwOKKiAwe3Ow==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
9e598f2f-d7fc-4fdd-bf7e-bf418e9a54d2,BART_023.basePlot.bgc,D01,BART,BART_023,2016-11-15T15:56Z,2018-06-05,soil,BART_023-O-32-4.5-20161115-GEN,Battelle Applied Genomics,BART_023-O-32-4.5-20161115-GEN-DNA1,,BMI_Plate60WellH9,BMI_qPCR_SOP_v5,28,N,16S,bacteria and archaea,73967,4061.2,vMLbKuU6fpHZSbUeMzxuvA==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
2626a249-779a-4ad1-ab30-2ecb017c4796,BART_002.basePlot.bgc,D01,BART,BART_002,2016-11-15T17:40Z,2018-08-07,soil,BART_002-O-0.5-11.5-20161115-GEN,Battelle Applied Genomics,BART_002-O-0.5-11.5-20161115-GEN-DNA2,,BMI_Plate68WellF9,BMI_qPCR_SOP_v6,12,N,ITS,fungi,75.4,3.4,EpO2CC/Vy5JdvrXMs+zWXQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
068c8d36-3ff5-48bb-96b2-1d2495b37294,BART_002.basePlot.bgc,D01,BART,BART_002,2016-11-15T17:40Z,2018-08-08,soil,BART_002-O-0.5-11.5-20161115-GEN,Battelle Applied Genomics,BART_002-O-0.5-11.5-20161115-GEN-DNA2,,BMI_Plate68WellF9,BMI_qPCR_SOP_v6,12,N,16S,bacteria and archaea,31662,8611,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
1b2639e8-bded-4e68-ae37-c8bdf475c790,BART_002.basePlot.bgc,D01,BART,BART_002,2016-11-15T18:10Z,2018-06-06,soil,BART_002-O-9.5-35-20161115-GEN,Battelle Applied Genomics,BART_002-O-9.5-35-20161115-GEN-DNA1,,BMI_Plate60WellH7,BMI_qPCR_SOP_v5,32,N,ITS,fungi,92.9,5,vMLbKuU6fpEwOKKiAwe3Ow==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
5b2e5dac-3a2e-4c8d-84ec-d6ea9f9ee5a4,BART_002.basePlot.bgc,D01,BART,BART_002,2016-11-15T18:10Z,2018-06-05,soil,BART_002-O-9.5-35-20161115-GEN,Battelle Applied Genomics,BART_002-O-9.5-35-20161115-GEN-DNA1,,BMI_Plate60WellH7,BMI_qPCR_SOP_v5,32,N,16S,bacteria and archaea,58194.9,6449.7,vMLbKuU6fpHZSbUeMzxuvA==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
850b89b4-766e-454f-956f-e51bb28089f5,BART_002.basePlot.bgc,D01,BART,BART_002,2016-11-15T18:35Z,2018-06-05,soil,BART_002-O-39.5-32-20161115-GEN,Battelle Applied Genomics,BART_002-O-39.5-32-20161115-GEN-DNA1,,BMI_Plate60WellH6,BMI_qPCR_SOP_v5,64,N,16S,bacteria and archaea,87377.1,12830.2,vMLbKuU6fpHZSbUeMzxuvA==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
ed008293-6f75-467a-8267-74b225aecd0a,BART_002.basePlot.bgc,D01,BART,BART_002,2016-11-15T18:35Z,2018-06-06,soil,BART_002-O-39.5-32-20161115-GEN,Battelle Applied Genomics,BART_002-O-39.5-32-20161115-GEN-DNA1,,BMI_Plate60WellH6,BMI_qPCR_SOP_v5,64,N,ITS,fungi,53.7,9.2,vMLbKuU6fpEwOKKiAwe3Ow==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
3bb8ba6d-e6f6-4ace-a6a8-1427824e9c86,BART_042.basePlot.bgc,D01,BART,BART_042,2016-11-15T19:42Z,2018-06-07,soil,BART_042-O-2-9.5-20161115-GEN,Battelle Applied Genomics,BART_042-O-2-9.5-20161115-GEN-DNA1,,BMI_Plate62WellD1,BMI_qPCR_SOP_v5,16,N,16S,bacteria and archaea,143265.2,14787.8,lB45gbSpt1pn43dN2c9shg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
c206f3bd-c8e1-4430-b049-26d60d681ff8,BART_042.basePlot.bgc,D01,BART,BART_042,2016-11-15T19:42Z,2018-06-11,soil,BART_042-O-2-9.5-20161115-GEN,Battelle Applied Genomics,BART_042-O-2-9.5-20161115-GEN-DNA1,,BMI_Plate62WellD1,BMI_qPCR_SOP_v5,16,N,ITS,fungi,151.2,16.1,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
51c3dda5-79ae-4caa-9876-1bad55ae9e2f,BART_042.basePlot.bgc,D01,BART,BART_042,2016-11-15T20:04Z,2018-06-11,soil,BART_042-O-32.5-2-20161115-GEN,Battelle Applied Genomics,BART_042-O-32.5-2-20161115-GEN-DNA1,,BMI_Plate62WellD2,BMI_qPCR_SOP_v5,11,N,ITS,fungi,73.3,2.2,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
01f79400-d8ff-4da3-85e8-a6c98ad45482,BART_042.basePlot.bgc,D01,BART,BART_042,2016-11-15T20:04Z,2018-06-07,soil,BART_042-O-32.5-2-20161115-GEN,Battelle Applied Genomics,BART_042-O-32.5-2-20161115-GEN-DNA1,,BMI_Plate62WellD2,BMI_qPCR_SOP_v5,11,N,16S,bacteria and archaea,213395.8,23838.4,lB45gbSpt1pn43dN2c9shg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
4ecda1ab-01ca-4a8c-8fb7-9846d5d6a471,BART_042.basePlot.bgc,D01,BART,BART_042,2016-11-15T20:24Z,2018-06-14,soil,BART_042-O-23-35.5-20161115-GEN,Battelle Applied Genomics,BART_042-O-23-35.5-20161115-GEN-DNA1,,BMI_Plate62WellC12,BMI_qPCR_SOP_v5,5.1,N,ITS,fungi,94.4,22.4,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
e53e0044-250a-4a3d-aabe-44e1637d8c51,BART_042.basePlot.bgc,D01,BART,BART_042,2016-11-15T20:24Z,2018-06-08,soil,BART_042-O-23-35.5-20161115-GEN,Battelle Applied Genomics,BART_042-O-23-35.5-20161115-GEN-DNA1,,BMI_Plate62WellC12,BMI_qPCR_SOP_v5,5.1,N,16S,bacteria and archaea,70419.1,12537.6,hZbYwvE98vAJ9xQ7q9q84A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164629Z,RELEASE-2021
97aab01a-5d4b-40d6-b754-786679589ac4,BART_036.basePlot.bgc,D01,BART,BART_036,2016-11-16T12:51Z,2018-06-14,soil,BART_036-O-18.5-9-20161116-GEN,Battelle Applied Genomics,BART_036-O-18.5-9-20161116-GEN-DNA1,,BMI_Plate62WellB12,BMI_qPCR_SOP_v5,4.6,N,ITS,fungi,318.3,16.7,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164629Z,RELEASE-2021
