uid,namedLocation,domainID,siteID,plotID,collectDate,sampleID,sampleCode,kclSampleID,kclSampleCode,sampleCondition,ammoniumNAnalysisDate,kclAmmoniumNConc,ammoniumNRepNum,ammoniumNQF,ammoniumNRemarks,nitrateNitriteNAnalysisDate,kclNitrateNitriteNConc,nitrateNitriteNRepNum,nitrateNitriteNQF,nitrateNitriteNRemarks,laboratoryName,ammoniumNMethod,ammoniumNInstrument,ammoniumNAnalyzedBy,ammoniumNReviewedBy,nitrateNitriteNMethod,nitrateNitriteNInstrument,nitrateNitriteNAnalyzedBy,nitrateNitriteNReviewedBy,dataQF,publicationDate,release
669bce4f-49e9-4f0f-a73e-d25417c45aee,HARV_004.basePlot.bgc,D01,HARV,HARV_004,2018-04-18T17:32Z,HARV_004-M-21-0-20180418,A00000001229,HARV_004-M-21-0-20180418-KCL,B00000006315,ok,2019-02-01,0.174,1,OK,"",2019-02-04,0.102,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
bf1e8143-8e2c-401d-979d-3b2785c46123,HARV_034.basePlot.bgc,D01,HARV,HARV_034,2018-04-18T18:02Z,HARV_034-O-7-1-20180418,A00000001277,HARV_034-O-7-1-20180418-KCL,B00000006305,ok,2019-01-30,0.074,1,OK,"",2019-02-04,0.145,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
23a38d46-9f2b-4be2-9e87-52146b5172eb,HARV_034.basePlot.bgc,D01,HARV,HARV_034,2018-04-18T18:12Z,HARV_034-M-7-1-20180418,A00000001276,HARV_034-M-7-1-20180418-KCL,B00000006318,ok,2019-01-30,0.036,1,OK,"",2019-02-04,0.079,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
3074cc52-7abc-45d4-8034-1b995b47c1dd,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2018-04-18T18:26Z,HARV_001-O-37.5-12.5-20180418,A00000001226,HARV_001-O-37.5-12.5-20180418-KCL,B00000006303,ok,2019-02-01,0.901,1,OK,"",2019-02-04,0.071,1,blanks exceed sample value,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
f81a0728-c09f-4cd5-b3e3-70530286aaa5,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2018-04-18T18:36Z,HARV_001-M-37.5-12.5-20180418,A00000001223,HARV_001-M-37.5-12.5-20180418-KCL,B00000006279,ok,2019-02-01,0.132,1,OK,"",2019-02-04,0.096,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
aa0e1260-3c66-4bf7-b619-b2a2f26f7b77,HARV_034.basePlot.bgc,D01,HARV,HARV_034,2018-04-18T18:37Z,HARV_034-O-10-36-20180418,A00000001273,HARV_034-O-10-36-20180418-KCL,B00000006310,ok,2019-01-30,0.057,1,OK,"",2019-02-04,0.068,1,blanks exceed sample value,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
8f185f7a-b30e-480c-a8e1-a1b98e729e4b,HARV_034.basePlot.bgc,D01,HARV,HARV_034,2018-04-18T18:43Z,HARV_034-M-10-36-20180418,A00000001274,HARV_034-M-10-36-20180418-KCL,B00000006314,ok,2019-01-30,0.049,1,OK,"",2019-02-04,0.127,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
ae6b23de-fed0-44c3-9db4-664718c1459e,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2018-04-18T18:50Z,HARV_001-O-28-35-20180418,A00000001222,HARV_001-O-28-35-20180418-KCL,B00000006301,ok,2019-02-01,0.137,1,OK,"",2019-02-04,0.145,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
fc372e12-a8c0-4c9f-9792-45ccf3dac9eb,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2018-04-18T19:03Z,HARV_001-M-28-35-20180418,A00000001224,HARV_001-M-28-35-20180418-KCL,B00000006286,ok,2019-02-01,0.119,1,OK,"",2019-02-04,0.078,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
bc019ab4-6a4a-4a08-bf7e-bf6c24333706,HARV_034.basePlot.bgc,D01,HARV,HARV_034,2018-04-18T19:04Z,HARV_034-O-26-8-20180418,A00000001278,HARV_034-O-26-8-20180418-KCL,B00000006311,ok,2019-01-30,0.053,1,OK,"",2019-02-04,0.065,1,blanks exceed sample value,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
66542958-8b8f-49b6-8c12-7321552bc9d4,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2018-04-18T19:15Z,HARV_001-O-9-34.5-20180418,A00000001225,HARV_001-O-9-34.5-20180418-KCL,B00000006304,ok,2019-02-01,0.31,1,OK,"",2019-02-04,0.083,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
22144934-a00b-4762-9e97-e2ce9cd75b54,HARV_034.basePlot.bgc,D01,HARV,HARV_034,2018-04-18T19:15Z,HARV_034-M-26-8-20180418,A00000001275,HARV_034-M-26-8-20180418-KCL,B00000006317,ok,2019-01-30,0.037,1,OK,"",2019-02-04,0.112,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
bbd674e0-2b07-4b45-81ab-a6ead3f3d817,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2018-04-18T19:25Z,HARV_001-M-9-34.5-20180418,A00000001221,HARV_001-M-9-34.5-20180418-KCL,B00000006302,ok,2019-02-01,0.115,1,OK,"",2019-02-04,0.092,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
66138687-55d9-48f9-9dd0-16e12855a393,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2018-04-19T12:13Z,HARV_035-O-0.5-36.5-20180419,A00000001272,HARV_035-O-0.5-36.5-20180419-KCL,B00000006298,ok,2019-01-30,0.094,1,OK,"",2019-02-04,0.091,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
1491d541-68f9-49ca-ba49-4b2ffe943f03,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2018-04-19T12:17Z,HARV_035-M-0.5-36.5-20180419,A00000001255,HARV_035-M-0.5-36.5-20180419-KCL,B00000006295,ok,2019-01-30,0.032,1,OK,"",2019-02-04,0.084,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
b2b51bc7-c93d-4666-a4a2-6370a538ff7c,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2018-04-19T12:43Z,HARV_035-M-4.5-5-20180419,A00000001271,HARV_035-M-4.5-5-20180419-KCL,B00000006316,ok,2019-01-30,0.062,1,OK,"",2019-02-04,0.099,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
31dc8677-f29d-4dda-a574-a48a27442578,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2018-04-19T12:44Z,HARV_035-O-4.5-5-20180419,A00000001257,HARV_035-O-4.5-5-20180419-KCL,B00000006294,ok,2019-01-30,0.055,1,OK,"",2019-01-30,0.066,1,blanks exceed sample value,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
98ec3b23-d74d-433f-b598-df2687da0218,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2018-04-19T13:16Z,HARV_035-O-25.5-9-20180419,A00000001256,HARV_035-O-25.5-9-20180419-KCL,B00000006289,ok,2019-01-30,0.064,1,OK,"",2019-01-30,0.066,1,blanks exceed sample value,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
e09df797-a297-4d4d-973c-cc099b03bd02,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2018-04-19T13:28Z,HARV_035-M-25.5-9-20180419,A00000001254,HARV_035-M-25.5-9-20180419-KCL,B00000006313,ok,2019-01-30,0.021,1,OK,"",2019-02-04,0.128,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
0b4a54bd-be65-4e8d-bcb6-834c5b28c99a,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2018-04-19T13:59Z,HARV_037-O-30-22-20180419,A00000001270,HARV_037-O-30-22-20180419-KCL,B00000006293,ok,2019-01-30,0.06,1,OK,"",2019-01-30,0.065,1,blanks exceed sample value,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
dcc1945b-27b2-46e0-b54f-e450999c96c4,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2018-04-19T14:00Z,HARV_037-M-30-22-20180419,A00000001251,HARV_037-M-30-22-20180419-KCL,B00000006299,ok,2019-01-30,0.06,1,OK,"",2019-01-30,0.063,1,blanks exceed sample value,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
84c53c6a-ca30-4a93-aaff-3b7efba11369,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2018-04-19T14:38Z,HARV_037-O-35-17.5-20180419,A00000001252,HARV_037-O-35-17.5-20180419-KCL,B00000006296,ok,2019-01-30,0.085,1,OK,"",2019-01-30,0.15,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
c4fc8901-2341-410f-b1d0-644d0751f693,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2018-04-19T15:55Z,HARV_037-M-35-17.5-20180419,A00000001269,HARV_037-M-35-17.5-20180419-KCL,B00000006300,ok,2019-01-30,0.079,1,OK,"",2019-01-30,0.07,1,blanks exceed sample value,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
02da4c67-2753-4bc7-a97e-f35677e62ae1,HARV,D01,HARV,"",2018-04-19T16:00Z,"","",HARV-20180419-BREF1-B,B00000006258,ok,2019-01-30,0.01,1,OK,"",2019-01-30,0.098,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
6a82dede-c476-4ed8-b1a5-da8c5991e63c,HARV,D01,HARV,"",2018-04-19T16:00Z,"","",HARV-20180419-BREF1-A,B00000006250,ok,2019-01-30,0,1,OK,"",2019-01-30,0.092,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
7cc36450-a6da-4f1c-9c2d-584daf69de40,HARV,D01,HARV,"",2018-04-19T16:00Z,"","",HARV-20180419-BREF1-C,B00000006266,ok,2019-01-30,,1,blank value outlier,value removed,2019-01-30,,1,blank value outlier,value removed,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
0c6c6d49-235f-4bae-874b-0c5e3a1be771,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2018-04-19T16:12Z,HARV_037-O-10-4.5-20180419,A00000001253,HARV_037-O-10-4.5-20180419-KCL,B00000006297,ok,2019-01-30,0.073,1,OK,"",2019-01-30,0.077,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
d538f743-98fa-424e-ba0b-97020e36d016,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2018-04-19T16:15Z,HARV_037-M-10-4.5-20180419,A00000001268,HARV_037-M-10-4.5-20180419-KCL,B00000006312,ok,2019-01-30,0.103,1,OK,"",2019-01-30,0.098,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
d4605179-ccf9-4c6c-a1e7-8f59b2b55015,HARV,D01,HARV,"",2018-04-20T16:00Z,"","",HARV-20180420-BREF1-A,B00000006248,ok,2019-01-30,0,1,OK,"",2019-01-30,0.094,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
deb02a5a-2c00-4886-a13c-dd59e32072cc,HARV,D01,HARV,"",2018-04-20T16:00Z,"","",HARV-20180420-BREF1-B,B00000006257,ok,2019-01-30,0,1,OK,"",2019-01-30,0.091,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
b51e63e5-9d06-4b55-83f3-2a3337c40d48,HARV,D01,HARV,"",2018-04-20T16:00Z,"","",HARV-20180420-BREF1-C,B00000006267,ok,2019-01-30,0.018,1,OK,"",2019-01-30,0.106,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T092955Z,RELEASE-2021
a5cb3e28-6806-4d16-9b94-7bafb18b2b4a,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2018-05-07T16:28Z,HARV_002-M-9.5-1.5-20180507,A00000000620,HARV_002-M-9.5-1.5-20180507-KCL,B00000007138,ok,2019-02-01,0.196,1,OK,"",2019-02-04,0.095,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T103402Z,RELEASE-2021
ce6ea470-10ae-472c-9c10-971375fa213b,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2018-05-07T16:54Z,HARV_002-M-34.5-24-20180507,A00000000621,HARV_002-M-34.5-24-20180507-KCL,B00000007137,ok,2019-02-01,0.423,1,OK,"",2019-02-04,0.208,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T103402Z,RELEASE-2021
733eb3cf-0852-4f88-9f2e-52df9b88c961,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2018-05-07T16:56Z,HARV_002-O-34.5-24-20180507,A00000001082,HARV_002-O-34.5-24-20180507-KCL,B00000007142,ok,2019-02-01,3.129,1,OK,"",2019-02-04,0.202,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T103402Z,RELEASE-2021
8a191179-f8e9-4fa1-a888-174ca8cde2a7,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2018-05-07T16:40Z,HARV_002-O-28.5-1.5-20180507,A00000001115,HARV_002-O-28.5-1.5-20180507-KCL,B00000007141,ok,2019-02-01,2.929,1,OK,"",2019-02-04,0.151,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T103402Z,RELEASE-2021
61f4405d-2ab5-4eeb-aa10-2d13015cae28,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2018-05-07T16:40Z,HARV_002-M-28.5-1.5-20180507,A00000000727,HARV_002-M-28.5-1.5-20180507-KCL,B00000007139,ok,2019-02-01,0.178,1,OK,"",2019-02-04,0.095,1,OK,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T103402Z,RELEASE-2021
7ffbc5b9-f179-45e2-a4e7-2f74c3d545fe,HARV_005.basePlot.bgc,D01,HARV,HARV_005,2018-05-07T15:13Z,HARV_005-O-12.5-38-20180507,A00000001116,HARV_005-O-12.5-38-20180507-KCL,B00000007147,ok,2019-01-30,0.31,1,OK,"",2019-02-04,0.071,1,blanks exceed sample value,"",EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI Analytical 3700 Automated Chemistry Analyzer,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,,20201218T103402Z,RELEASE-2021
