uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticSampleCondition,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF,publicationDate,release
bee9f463-ae35-48ab-abb4-724cad437555,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,27,36,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-06-19T20:25Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_004-O-27-36-20140619,,,O,,10.1,,0,28,,,1,BART_004-O-27-36-20140619-GEN,,BART_004-O-27-36-20140619-GA1,,,,,,,,,,OK,,,,near decaying stump; QC: Changed HARV to BART EM,D01SNI12,,20201217T042453Z,RELEASE-2021
ef2b045e-42bb-4e14-ba0d-f20caf0b1825,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,9,4,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-07-22T13:39Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_004-M-9-4-20140722,,,M,,13.6,,1.9,29,,,1,BART_004-M-9-4-20140722-GEN,,BART_004-M-9-4-20140722-GA1,,,,,,,,,,OK,,,,"",D01CAB21,,20201217T042407Z,RELEASE-2021
65c890ec-73fd-4037-995a-a8fc88e5fadf,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,9,4,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-07-22T13:39Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_004-O-9-4-20140722,,,O,,13.6,,0,1.9,,,1,BART_004-O-9-4-20140722-GEN,,BART_004-O-9-4-20140722-GA1,,,,,,,,,,OK,,,,"",D01CAB21,,20201217T042407Z,RELEASE-2021
525c34d2-da33-4002-9555-7e65da77472d,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,10,34,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-07-22T14:09Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_004-M-10-34-20140722,,,M,,13.5,,8.9,30.5,,,1,BART_004-M-10-34-20140722-GEN,,BART_004-M-10-34-20140722-GA1,,,,,,,,,,OK,,,,core at base of deadbetula alleghaniensis; organic layer has large root decomposing in it,D01CAB21,,20201217T042407Z,RELEASE-2021
b0b1969a-9914-4b0b-b55b-74ec9e967080,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,10,34,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-07-22T14:09Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_004-O-10-34-20140722,,,O,,13.5,,0,8.9,,,1,BART_004-O-10-34-20140722-GEN,,BART_004-O-10-34-20140722-GA1,,,,,,,,,,OK,,,,core at base of deadbetula alleghaniensis; organic layer has large root decomposing in it,D01CAB21,,20201217T042407Z,RELEASE-2021
b048366c-d3fb-4b39-ada0-d8350980830a,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,25,6,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-07-22T14:36Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_004-O-25-6-20140722,,,O,,14.7,,0,2.6,,,1,BART_004-O-25-6-20140722-GEN,,BART_004-O-25-6-20140722-GA1,,,,,,,,,,OK,,,,"",D01CAB21,,20201217T042407Z,RELEASE-2021
7738286c-53fc-4005-b794-06c3411a11fb,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,25,6,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-07-22T14:36Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_004-M-25-6-20140722,,,M,,14.7,,2.6,31,,,1,BART_004-M-25-6-20140722-GEN,,BART_004-M-25-6-20140722-GA1,,,,,,,,,,OK,,,,"",D01CAB21,,20201217T042407Z,RELEASE-2021
8ba6a596-549e-4f8c-bc3b-366dd93ec8c5,D01,BART,BART_006,BART_006.basePlot.bgc,distributed,deciduousForest,,15,7,WGS84,44.0605,-71.3109,20.1,432.7,0.21,NEON.DOC.014048vC,2014-07-22T16:20Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_006-M-15-7-20140722,,,M,,14.9,,9,30,,,1,BART_006-M-15-7-20140722-GEN,,BART_006-M-15-7-20140722-GA1,,,,,,,,,,OK,,,,"",D01NIH14,,20201217T042407Z,RELEASE-2021
e0d8d180-6d48-4921-9b16-2a33a0f7f004,D01,BART,BART_006,BART_006.basePlot.bgc,distributed,deciduousForest,,15,7,WGS84,44.0605,-71.3109,20.1,432.7,0.21,NEON.DOC.014048vC,2014-07-22T16:20Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_006-O-15-7-20140722,,,O,,14.9,,0,9,,,1,BART_006-O-15-7-20140722-GEN,,BART_006-O-15-7-20140722-GA1,,,,,,,,,,OK,,,,"",D01NIH14,,20201217T042407Z,RELEASE-2021
6b0aea0a-1309-421c-900a-fc707d760168,D01,BART,BART_006,BART_006.basePlot.bgc,distributed,deciduousForest,,4,7,WGS84,44.0605,-71.3109,20.1,432.7,0.21,NEON.DOC.014048vC,2014-07-22T16:42Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_006-M-4-7-20140722,,,M,,16,,8,30,,,1,BART_006-M-4-7-20140722-GEN,,BART_006-M-4-7-20140722-GA1,,,,,,,,,,OK,,,,"",D01NIH14,,20201217T042407Z,RELEASE-2021
4aaf17e4-43b8-40e4-b23a-378e474fe647,D01,BART,BART_006,BART_006.basePlot.bgc,distributed,deciduousForest,,4,7,WGS84,44.0605,-71.3109,20.1,432.7,0.21,NEON.DOC.014048vC,2014-07-22T16:42Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_006-O-4-7-20140722,,,O,,16,,0,8,,,1,BART_006-O-4-7-20140722-GEN,,BART_006-O-4-7-20140722-GA1,,,,,,,,,,OK,,,,"",D01NIH14,,20201217T042407Z,RELEASE-2021
83d38381-f821-4fa8-b5ca-0d8ef2127805,D01,BART,BART_006,BART_006.basePlot.bgc,distributed,deciduousForest,,33,11,WGS84,44.0605,-71.3109,20.1,432.7,0.21,NEON.DOC.014048vC,2014-07-22T17:05Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_006-M-33-11-20140722,,,M,,14.9,,3.5,30,,,1,BART_006-M-33-11-20140722-GEN,,BART_006-M-33-11-20140722-GA1,,,,,,,,,,OK,,,,"",D01NIH14,,20201217T042407Z,RELEASE-2021
05035ef6-6211-4ce3-a22f-96380f8ae089,D01,BART,BART_006,BART_006.basePlot.bgc,distributed,deciduousForest,,33,11,WGS84,44.0605,-71.3109,20.1,432.7,0.21,NEON.DOC.014048vC,2014-07-22T17:05Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_006-O-33-11-20140722,,,O,,14.9,,0,3.5,,,1,BART_006-O-33-11-20140722-GEN,,BART_006-O-33-11-20140722-GA1,,,,,,,,,,OK,,,,"",D01NIH14,,20201217T042407Z,RELEASE-2021
fb8af06b-814c-4946-91e2-9738b052e937,D01,BART,BART_028,BART_028.basePlot.bgc,distributed,evergreenForest,,23,38,WGS84,44.0541,-71.3065,20.2,485.7,0.19,NEON.DOC.014048vC,2014-07-22T18:30Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_028-O-23-38-20140722,,,O,,15.1,,0,6.1,,,1,BART_028-O-23-38-20140722-GEN,,BART_028-O-23-38-20140722-GA1,,,,,,,,,,OK,,,,litter layer is mainly moss,D01CAB21,,20201217T042407Z,RELEASE-2021
748dcb88-9f5e-4b6b-a916-35a0a9d8217d,D01,BART,BART_028,BART_028.basePlot.bgc,distributed,evergreenForest,,23,38,WGS84,44.0541,-71.3065,20.2,485.7,0.19,NEON.DOC.014048vC,2014-07-22T18:30Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_028-M-23-38-20140722,,,M,,15.1,,6.1,30,,,1,BART_028-M-23-38-20140722-GEN,,BART_028-M-23-38-20140722-GA1,,,,,,,,,,OK,,,,litter layer is mainly moss,D01CAB21,,20201217T042407Z,RELEASE-2021
cfc160a6-9988-4f42-884d-b936963bb5d1,D01,BART,BART_028,BART_028.basePlot.bgc,distributed,evergreenForest,,0,30,WGS84,44.0541,-71.3065,20.2,485.7,0.19,NEON.DOC.014048vC,2014-07-22T18:46Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_028-O-0-30-20140722,,,O,,14.1,,0,6,,,1,BART_028-O-0-30-20140722-GEN,,BART_028-O-0-30-20140722-GA1,,,,,,,,,,OK,,,,moved 75cm south because on decaying stump,D01CAB21,,20201217T042407Z,RELEASE-2021
b40ea659-0201-49ef-a4ea-845f779f9d37,D01,BART,BART_028,BART_028.basePlot.bgc,distributed,evergreenForest,,0,30,WGS84,44.0541,-71.3065,20.2,485.7,0.19,NEON.DOC.014048vC,2014-07-22T18:46Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_028-M-0-30-20140722,,,M,,14.1,,6,30,,,1,BART_028-M-0-30-20140722-GEN,,BART_028-M-0-30-20140722-GA1,,,,,,,,,,OK,,,,moved 75cm south because on decaying stump,D01CAB21,,20201217T042407Z,RELEASE-2021
b383f06b-dab6-4369-8618-0d875348f674,D01,BART,BART_028,BART_028.basePlot.bgc,distributed,evergreenForest,,16,7,WGS84,44.0541,-71.3065,20.2,485.7,0.19,NEON.DOC.014048vC,2014-07-22T18:58Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_028-M-16-7-20140722,,,M,,14.2,,6.6,25,,,1,BART_028-M-16-7-20140722-GEN,,BART_028-M-16-7-20140722-GA1,,,,,,,,,,OK,,,,large root stopped mineral core,D01CAB21,,20201217T042407Z,RELEASE-2021
bdb43a24-2002-41ce-ae71-5020cb714c6e,D01,BART,BART_028,BART_028.basePlot.bgc,distributed,evergreenForest,,16,7,WGS84,44.0541,-71.3065,20.2,485.7,0.19,NEON.DOC.014048vC,2014-07-22T18:58Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_028-O-16-7-20140722,,,O,,14.2,,0,6.6,,,1,BART_028-O-16-7-20140722-GEN,,BART_028-O-16-7-20140722-GA1,,,,,,,,,,OK,,,,large root stopped mineral core,D01CAB21,,20201217T042407Z,RELEASE-2021
10a287e6-870d-4b32-be50-70f2ebc5ab39,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,30,37,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-07-22T20:00Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_001-O-30-37-20140722,,,O,,15.1,,0,6.5,,,1,BART_001-O-30-37-20140722-GEN,,BART_001-O-30-37-20140722-GA1,,,,,,,,,,OK,,,,location moved 1m at 280 degrees;location in island in a stream; moved because of rock; sample I s small because of gap in the soil,D01NIH14,,20201217T042407Z,RELEASE-2021
582df058-9af5-4cd2-b8fe-28077b4b3e3e,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,30,37,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-07-22T20:00Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_001-M-30-37-20140722,,,M,,15.1,,6.5,31,,,1,BART_001-M-30-37-20140722-GEN,,BART_001-M-30-37-20140722-GA1,,,,,,,,,,OK,,,,"location moved 1m at 280 degrees;location in island in a stream; moved because of rock; sample I s small because of gap in the soil, QC: No errors, EH",D01NIH14,,20201217T042407Z,RELEASE-2021
e476417a-ca72-42d7-89b3-424a9dc0faec,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,22,32,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-07-22T20:14Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_001-O-22-32-20140722,,,O,,16.3,,0,0,,,1,BART_001-O-22-32-20140722-GEN,,BART_001-O-22-32-20140722-GA1,,,,,,,,,,OK,,,,location is on a tip up; exposed mineral soil,D01NIH14,,20201217T042407Z,RELEASE-2021
d1dc73db-e078-4a27-b2f5-a466d4dae4e0,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,22,32,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-07-22T20:14Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_001-M-22-32-20140722,,,M,,16.3,,0,33,,,1,BART_001-M-22-32-20140722-GEN,,BART_001-M-22-32-20140722-GA1,,,,,,,,,,OK,,,,location is on a tip up; exposed mineral soil,D01NIH14,,20201217T042407Z,RELEASE-2021
4e8231aa-5771-4ae2-b857-018529441653,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,7,0,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-07-22T20:27Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_001-M-7-0-20140722,,,M,,13.3,,5,30,,,1,BART_001-M-7-0-20140722-GEN,,BART_001-M-7-0-20140722-GA1,,,,,,,,,,OK,,,,"",D01NIH14,,20201217T042407Z,RELEASE-2021
c6d076bd-d592-42a6-8b22-e7c87823ff90,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,7,0,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-07-22T20:27Z,peakGreenness,,,0,No,microbes,,no incubation,,BART_001-O-7-0-20140722,,,O,,13.3,,0,5,,,1,BART_001-O-7-0-20140722-GEN,,BART_001-O-7-0-20140722-GA1,,,,,,,,,,OK,,,,"",D01NIH14,,20201217T042407Z,RELEASE-2021
e758c4b6-23fb-435e-bec3-37f3b6156a7b,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,3,28,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-08-19T12:47Z,other,,,0,No,microbes,,no incubation,,BART_004-M-3-28-20140819,,,M,,12.4,,20.3,30,,,3,BART_004-M-3-28-20140819-GEN,,BART_004-M-3-28-20140819-GA1,,,,,,,,,,OK,,,,Three soil temperatures taken: 12.4;12.4;12.4; QC: no error EM,D01DRC25,,20201217T042530Z,RELEASE-2021
0b298a8c-5558-498d-af71-6c832c6f5c26,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,3,28,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-08-19T12:47Z,other,,,0,No,microbes,,no incubation,,BART_004-O-3-28-20140819,,,O,,12.4,,0,20.3,,,3,BART_004-O-3-28-20140819-GEN,,BART_004-O-3-28-20140819-GA1,,,,,,,,,,OK,,,,Three soil temperatures taken: 12.4;12.4;12.4; QC: no error EM,D01DRC25,,20201217T042530Z,RELEASE-2021
13345d91-5bae-46d2-8a1a-f1e443616f22,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,9,34,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-08-19T13:36Z,other,,,0,No,microbes,,no incubation,,BART_004-M-9-34-20140819,,,M,,12.6,,15.3,30,,,3,BART_004-M-9-34-20140819-GEN,,BART_004-M-9-34-20140819-GA1,,,,,,,,,,OK,,,,No mineral horizon depth for soil core 3 listed; QC: no error EM,D01DRC25,,20201217T042530Z,RELEASE-2021
d8952282-2644-45a4-b89f-52d0f700fa5d,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,9,34,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-08-19T13:36Z,other,,,0,No,microbes,,no incubation,,BART_004-O-9-34-20140819,,,O,,12.6,,0,15.3,,,3,BART_004-O-9-34-20140819-GEN,,BART_004-O-9-34-20140819-GA1,,,,,,,,,,OK,,,,No mineral horizon depth for soil core 3 listed; QC: no error EM,D01DRC25,,20201217T042530Z,RELEASE-2021
9c705084-6156-4782-b031-2743a7e6d952,D01,BART,BART_023,BART_023.basePlot.bgc,distributed,evergreenForest,,23,8,WGS84,44.049319,-71.263643,20.2,503,0.47,NEON.DOC.014048vC,2014-08-19T13:51Z,other,,,0,No,microbes,,no incubation,,BART_023-O-23-8-20140819,,,O,,12.5,,0,2.2,,,3,BART_023-O-23-8-20140819-GEN,,BART_023-O-23-8-20140819-GA1,,,,,,,,,,OK,,,,QC: no error EM,D01CAB21,,20201217T042530Z,RELEASE-2021
6c9bcd55-9cbe-445f-9df8-aa5086d68dc6,D01,BART,BART_023,BART_023.basePlot.bgc,distributed,evergreenForest,,23,8,WGS84,44.049319,-71.263643,20.2,503,0.47,NEON.DOC.014048vC,2014-08-19T13:51Z,other,,,0,No,microbes,,no incubation,,BART_023-M-23-8-20140819,,,M,,12.5,,2.2,29,,,3,BART_023-M-23-8-20140819-GEN,,BART_023-M-23-8-20140819-GA1,,,,,,,,,,OK,,,,QC: no error EM,D01CAB21,,20201217T042530Z,RELEASE-2021
bd3a35e7-9007-40bf-9b54-f02979776936,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,19,1,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-08-19T14:15Z,other,,,0,No,microbes,,no incubation,,BART_004-M-19-1-20140819,,,M,,13.1,,16.7,27,,,3,BART_004-M-19-1-20140819-GEN,,BART_004-M-19-1-20140819-GA1,,,,,,,,,,OK,,,,Third core mineral horizon had rock;Three soil temperatures taken: 13.1;12.9;12.8; QC: no error EM,D01SNI12,,20201217T042530Z,RELEASE-2021
700438e8-beaf-4e90-89f8-6d6b10e667a1,D01,BART,BART_004,BART_004.basePlot.bgc,distributed,mixedForest,,19,1,WGS84,44.041571,-71.28692,20.2,526.4,0.29,NEON.DOC.014048vC,2014-08-19T14:15Z,other,,,0,No,microbes,,no incubation,,BART_004-O-19-1-20140819,,,O,,13.1,,0,16.7,,,3,BART_004-O-19-1-20140819-GEN,,BART_004-O-19-1-20140819-GA1,,,,,,,,,,OK,,,,Third core mineral horizon had rock;Three soil temperatures taken: 13.1;12.9;12.8; QC: no error EM,D01SNI12,,20201217T042530Z,RELEASE-2021
1a6150e0-1ef9-4f60-8333-b9f25b58bbaa,D01,BART,BART_023,BART_023.basePlot.bgc,distributed,evergreenForest,,31,3,WGS84,44.049319,-71.263643,20.2,503,0.47,NEON.DOC.014048vC,2014-08-19T14:57Z,other,,,0,No,microbes,,no incubation,,BART_023-M-31-3-20140819,,,M,,12.1,,5,29.3,,,3,BART_023-M-31-3-20140819-GEN,,BART_023-M-31-3-20140819-GA1,,,,,,,,,,OK,,,,QC: no error EM,D01JAH27,,20201217T042530Z,RELEASE-2021
0e64b7dc-13ba-4ccb-b729-b1b0a3d811e9,D01,BART,BART_023,BART_023.basePlot.bgc,distributed,evergreenForest,,31,3,WGS84,44.049319,-71.263643,20.2,503,0.47,NEON.DOC.014048vC,2014-08-19T14:57Z,other,,,0,No,microbes,,no incubation,,BART_023-O-31-3-20140819,,,O,,12.1,,0,5,,,3,BART_023-O-31-3-20140819-GEN,,BART_023-O-31-3-20140819-GA1,,,,,,,,,,OK,,,,QC: no error EM,D01JAH27,,20201217T042530Z,RELEASE-2021
ce154d4f-2fb9-4896-ab0e-c65afd616df1,D01,BART,BART_023,BART_023.basePlot.bgc,distributed,evergreenForest,,19,30,WGS84,44.049319,-71.263643,20.2,503,0.47,NEON.DOC.014048vC,2014-08-19T16:11Z,other,,,0,No,microbes,,no incubation,,BART_023-M-19-30-20140819,,,M,,13.4,,2.7,23,,,3,BART_023-M-19-30-20140819-GEN,,BART_023-M-19-30-20140819-GA1,,,,,,,,,,OK,,,,For 2nd and 3rd cores:Collection taken by hori hori;For mineral horizon of core 3 hit rock and a full bag of soil; QC: no error EM,D01CAB21,,20201217T042530Z,RELEASE-2021
5e9a5216-9e4d-473b-b5d4-1a4c1a3220ce,D01,BART,BART_023,BART_023.basePlot.bgc,distributed,evergreenForest,,19,30,WGS84,44.049319,-71.263643,20.2,503,0.47,NEON.DOC.014048vC,2014-08-19T16:11Z,other,,,0,No,microbes,,no incubation,,BART_023-O-19-30-20140819,,,O,,13.4,,0,2.7,,,3,BART_023-O-19-30-20140819-GEN,,BART_023-O-19-30-20140819-GA1,,,,,,,,,,OK,,,,For 2nd and 3rd cores:Collection taken by hori hori;For mineral horizon of core 3 hit rock and a full bag of soil; QC: no error EM,D01CAB21,,20201217T042530Z,RELEASE-2021
90f3b8f3-9da9-40bb-8c81-7f1ec7a5d737,D01,BART,BART_005,BART_005.basePlot.bgc,distributed,mixedForest,,33,2,WGS84,44.054614,-71.282188,20.3,306.9,0.36,NEON.DOC.014048vC,2014-08-19T16:30Z,other,,,0,No,microbes,,no incubation,,BART_005-O-33-2-20140819,,,O,,13.5,,0,24,,,3,BART_005-O-33-2-20140819-GEN,,BART_005-O-33-2-20140819-GA1,,,,,,,,,,OK,,,,"Mineral Horizon depth for 2nd and 3rd core not available; Three soil temperatures taken: 13.5, 13.6, 13.7; QC: no error EM",D01SNI12,,20201217T042530Z,RELEASE-2021
3be4f8a4-8a56-4016-97e4-fc8fc26be170,D01,BART,BART_005,BART_005.basePlot.bgc,distributed,mixedForest,,33,2,WGS84,44.054614,-71.282188,20.3,306.9,0.36,NEON.DOC.014048vC,2014-08-19T16:30Z,other,,,0,No,microbes,,no incubation,,BART_005-M-33-2-20140819,,,M,,13.5,,24,30,,,3,BART_005-M-33-2-20140819-GEN,,BART_005-M-33-2-20140819-GA1,,,,,,,,,,OK,,,,"Mineral Horizon depth for 2nd and 3rd core not available; Three soil temperatures taken: 13.5, 13.6, 13.7; QC: no error EM",D01SNI12,,20201217T042530Z,RELEASE-2021
6c91d7cd-06fd-463c-847f-ec5860f6e25a,D01,BART,BART_005,BART_005.basePlot.bgc,distributed,mixedForest,,4,9,WGS84,44.054614,-71.282188,20.3,306.9,0.36,NEON.DOC.014048vC,2014-08-19T17:07Z,other,,,0,No,microbes,,no incubation,,BART_005-O-4-9-20140819,,,O,,13.6,,0,9.3,,,3,BART_005-O-4-9-20140819-GEN,,BART_005-O-4-9-20140819-GA1,,,,,,,,,,OK,,,,Three soil temperatures taken: 13.6;13.6;13.7; QC: no error EM,D01DRC25,,20201217T042530Z,RELEASE-2021
0ae197c8-cdea-4286-a366-20df5af9b831,D01,BART,BART_005,BART_005.basePlot.bgc,distributed,mixedForest,,4,9,WGS84,44.054614,-71.282188,20.3,306.9,0.36,NEON.DOC.014048vC,2014-08-19T17:07Z,other,,,0,No,microbes,,no incubation,,BART_005-M-4-9-20140819,,,M,,13.6,,9.3,30,,,3,BART_005-M-4-9-20140819-GEN,,BART_005-M-4-9-20140819-GA1,,,,,,,,,,OK,,,,Three soil temperatures taken: 13.6;13.6;13.7; QC: no error EM,D01DRC25,,20201217T042530Z,RELEASE-2021
fdccfc9e-13e5-46fb-bd48-ad3012b00fb7,D01,BART,BART_005,BART_005.basePlot.bgc,distributed,mixedForest,,24,40,WGS84,44.054614,-71.282188,20.3,306.9,0.36,NEON.DOC.014048vC,2014-08-19T17:34Z,other,,,0,No,microbes,,no incubation,,BART_005-O-24-40-20140819,,,O,,13.1,,0,22.3,,,3,BART_005-O-24-40-20140819-GEN,,BART_005-O-24-40-20140819-GA1,,,,,,,,,,OK,,,,Mineral Horizon for 2nd core not available; Three soil temperatures taken: 13.1;13.2;12.7; QC: no error EM,D01DRC25,,20201217T042530Z,RELEASE-2021
9c3efc74-3996-4925-9597-5a1613598bc0,D01,BART,BART_005,BART_005.basePlot.bgc,distributed,mixedForest,,24,40,WGS84,44.054614,-71.282188,20.3,306.9,0.36,NEON.DOC.014048vC,2014-08-19T17:34Z,other,,,0,No,microbes,,no incubation,,BART_005-M-24-40-20140819,,,M,,13.1,,22.3,30,,,3,BART_005-M-24-40-20140819-GEN,,BART_005-M-24-40-20140819-GA1,,,,,,,,,,OK,,,,Mineral Horizon for 2nd core not available; Three soil temperatures taken: 13.1;13.2;12.7; QC: no error EM,D01DRC25,,20201217T042530Z,RELEASE-2021
702416a9-2e94-40fc-bfe0-7f6d0f852829,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,15,1,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-08-19T18:11Z,other,,,0,No,microbes,,no incubation,,BART_001-O-15-1-20140819,,,O,,13.1,,0,7.7,,,3,BART_001-O-15-1-20140819-GEN,,BART_001-O-15-1-20140819-GA1,,,,,,,,,,OK,,,,Area around this location is extremely rocky; QC: no error EM,D01JAH27,,20201217T042530Z,RELEASE-2021
e197f06a-0115-417c-b2d3-7513ea4250a2,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,15,1,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-08-19T18:11Z,other,,,0,No,microbes,,no incubation,,BART_001-M-15-1-20140819,,,M,,13.1,,7.7,21.7,,,3,BART_001-M-15-1-20140819-GEN,,BART_001-M-15-1-20140819-GA1,,,,,,,,,,OK,,,,Area around this location is extremely rocky; QC: no error EM,D01JAH27,,20201217T042530Z,RELEASE-2021
e447a486-a22e-4cfd-a9ce-66b49107adec,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,39,16,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-08-19T18:40Z,other,,,0,No,microbes,,no incubation,,BART_001-M-39-16-20140819,,,M,,13.1,,3,17,,,3,BART_001-M-39-16-20140819-GEN,,BART_001-M-39-16-20140819-GA1,,,,,,,,,,OK,,,,Three soil temperatures taken: 13.1;13.0;13.3; Continuous boulder field at and around coordinates; very shallow soils except in crevices between boulders; QC: changed coreCoordinateY from 17 to 16 EM,D01DRC25,,20201217T042530Z,RELEASE-2021
65e235d1-a2d4-4546-b26c-b7b27faedaee,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,39,16,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-08-19T18:40Z,other,,,0,No,microbes,,no incubation,,BART_001-O-39-16-20140819,,,O,,13.1,,0,3,,,3,BART_001-O-39-16-20140819-GEN,,BART_001-O-39-16-20140819-GA1,,,,,,,,,,OK,,,,Three soil temperatures taken: 13.1;13.0;13.3; Continuous boulder field at and around coordinates; very shallow soils except in crevices between boulders; QC: changed coreCoordinateY from 17 to 16 EM,D01DRC25,,20201217T042530Z,RELEASE-2021
7eef0892-ba68-46ba-8b3a-2eeb23ee1b39,D01,BART,BART_001,BART_001.basePlot.bgc,distributed,mixedForest,,14,7,WGS84,44.047079,-71.306661,20.3,467.7,0.62,NEON.DOC.014048vC,2014-08-19T19:01Z,other,,,0,No,microbes,,no incubation,,BART_001-M-14-7-20140819,,,M,,13.3,,3,30,,,3,BART_001-M-14-7-20140819-GEN,,BART_001-M-14-7-20140819-GA1,,,,,,,,,,OK,,,,QC: no error EM,D01CAB21,,20201217T042530Z,RELEASE-2021
