uid,domainID,siteID,plotID,namedLocation,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,smRemarks,smMeasuredBy,smDataQF,publicationDate,release
1b5cdba4-424e-4e43-9b03-0195f536b44d,D01,BART,BART_002,BART_002.basePlot.bgc,2016-07-27T13:17Z,BART_002-O-38-10.5-20160727,,BART_002-O-38-10.5-20160727,NEON.DOC.014048vG,O,2016-07-28T14:15Z,2016-08-01T16:50Z,2.12,7.17,5.64,0.435,0.697,,nflannery@field-ops.org,,20201217T170854Z,RELEASE-2021
d8600ff9-0a2e-47e5-b0da-98cf6d9f6bcf,D01,BART,BART_036,BART_036.basePlot.bgc,2016-07-27T14:21Z,BART_036-O-9.5-21.5-20160727,,BART_036-O-9.5-21.5-20160727,NEON.DOC.014048vG,O,2016-07-28T14:15Z,2016-08-01T16:50Z,2.08,7.07,4.62,0.965,0.509,,nflannery@field-ops.org,,20201217T170854Z,RELEASE-2021
36bb20c6-cb65-4f4a-aa69-bcff3c344ad3,D01,BART,BART_036,BART_036.basePlot.bgc,2016-07-27T14:43Z,BART_036-O-4-9-20160727,,BART_036-O-4-9-20160727,NEON.DOC.014048vG,O,2016-07-28T14:15Z,2016-08-01T16:55Z,2.11,7.12,3.96,1.708,0.369,,nflannery@field-ops.org,,20201217T170854Z,RELEASE-2021
299269dd-4542-40c7-aa1b-3f30afd46b52,D01,BART,BART_036,BART_036.basePlot.bgc,2016-07-27T15:15Z,BART_036-O-38.5-13-20160727,,BART_036-O-38.5-13-20160727,NEON.DOC.014048vG,O,2016-07-28T14:15Z,2016-08-01T16:55Z,2.15,7.23,4.48,1.18,0.459,,nflannery@field-ops.org,,20201217T170854Z,RELEASE-2021
85573042-8307-4591-b8eb-f2cd89f49205,D01,BART,BART_071,BART_071.basePlot.bgc,2016-07-27T15:58Z,BART_071-O-10-3-20160727,,BART_071-O-10-3-20160727,NEON.DOC.014048vG,O,2016-07-28T14:15Z,2016-08-01T16:55Z,2.11,7.1,4.8,0.855,0.539,,nflannery@field-ops.org,,20201217T170854Z,RELEASE-2021
e7b47f1d-d34b-424d-9db5-471c0e2d25f9,D01,BART,BART_071,BART_071.basePlot.bgc,2016-07-27T16:24Z,BART_071-O-26.5-5.5-20160727,,BART_071-O-26.5-5.5-20160727,NEON.DOC.014048vG,O,2016-07-28T14:15Z,2016-08-01T16:55Z,2.08,7,4.96,0.708,0.585,,nflannery@field-ops.org,,20201217T170854Z,RELEASE-2021
42675a32-79f0-4599-9593-aae4eac6093a,D01,BART,BART_071,BART_071.basePlot.bgc,2016-07-27T16:50Z,BART_071-O-22.5-31-20160727,,BART_071-O-22.5-31-20160727,NEON.DOC.014048vG,O,2016-07-28T14:15Z,2016-08-01T16:55Z,2.12,7.18,3.9,1.843,0.352,,nflannery@field-ops.org,,20201217T170854Z,RELEASE-2021
a691f415-3306-42ba-ac11-fd4ccbf99b86,D01,BART,BART_040,BART_040.basePlot.bgc,2016-07-27T17:50Z,BART_040-O-23-8-20160727,,BART_040-O-23-8-20160727,NEON.DOC.014048vG,O,2016-07-28T14:15Z,2016-08-01T16:50Z,2.09,7.15,3.59,2.373,0.296,,nflannery@field-ops.org,,20201217T170854Z,RELEASE-2021
9e31fd3d-94f9-4081-841b-9c946754df21,D01,BART,BART_040,BART_040.basePlot.bgc,2016-07-27T18:14Z,BART_040-O-1-18-20160727,,BART_040-O-1-18-20160727,NEON.DOC.014048vG,O,2016-07-28T14:15Z,2016-08-01T16:55Z,2.12,7.15,4.67,0.973,0.507,,nflannery@field-ops.org,,20201217T170854Z,RELEASE-2021
5d36a90b-9fb8-4582-9e09-9659805c0384,D01,BART,BART_040,BART_040.basePlot.bgc,2016-07-27T18:37Z,BART_040-O-20-34-20160727,,BART_040-O-20-34-20160727,NEON.DOC.014048vG,O,2016-07-28T14:15Z,2016-08-01T16:50Z,2.18,7.18,4.08,1.632,0.38,,nflannery@field-ops.org,,20201217T170854Z,RELEASE-2021
ffaec4bf-7f39-4a7d-b33c-f8beb9b4c5a9,D01,BART,BART_001,BART_001.basePlot.bgc,2016-11-14T17:13Z,BART_001-O-9.5-38-20161114,,BART_001-O-9.5-38-20161114,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.13,7.13,3.7,2.185,0.314,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
2a5db08a-cd33-41df-9958-566d46b7f601,D01,BART,BART_001,BART_001.basePlot.bgc,2016-11-14T17:55Z,BART_001-O-35.5-27.5-20161114,,BART_001-O-35.5-27.5-20161114,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.08,7.09,3.36,2.914,0.255,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
886b5e0a-e063-418b-985a-0ea7624e568e,D01,BART,BART_001,BART_001.basePlot.bgc,2016-11-14T18:20Z,BART_001-O-31.5-9-20161114,,BART_001-O-31.5-9-20161114,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.05,7.1,4.88,0.784,0.56,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
06d6a43f-404b-4773-b7e4-ccaad9c96e09,D01,BART,BART_004,BART_004.basePlot.bgc,2016-11-14T19:23Z,BART_004-O-3-25.5-20161114,,BART_004-O-3-25.5-20161114,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.12,7.11,4.37,1.218,0.451,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
f2a0fd57-8f3a-4c44-a09a-a505b05f15a4,D01,BART,BART_004,BART_004.basePlot.bgc,2016-11-14T19:53Z,BART_004-O-20-7.5-20161114,,BART_004-O-20-7.5-20161114,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.18,7.15,3.76,2.146,0.318,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
ae46af50-5341-4cb1-9116-102cc3eae59c,D01,BART,BART_004,BART_004.basePlot.bgc,2016-11-14T20:13Z,BART_004-O-30.5-32-20161114,,BART_004-O-30.5-32-20161114,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.13,7.14,5.45,0.509,0.663,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
a12e79dc-209f-4d04-92de-1c7a0f5a957e,D01,BART,BART_003,BART_003.basePlot.bgc,2016-11-15T12:40Z,BART_003-O-4.5-2.5-20161115,,BART_003-O-4.5-2.5-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.07,7.11,4.96,0.744,0.573,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
3e917335-cd0e-459a-9197-bd587490e676,D01,BART,BART_003,BART_003.basePlot.bgc,2016-11-15T12:59Z,BART_003-O-34.5-10.5-20161115,,BART_003-O-34.5-10.5-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.08,7.09,4.92,0.764,0.567,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
8aeaaab6-e500-44c4-8dcf-0e42361e74c4,D01,BART,BART_003,BART_003.basePlot.bgc,2016-11-15T13:24Z,BART_003-O-37.5-36.5-20161115,,BART_003-O-37.5-36.5-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.06,7.06,4.16,1.381,0.42,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
3597b254-9f7c-4a5d-a3d8-ba3d1db32241,D01,BART,BART_024,BART_024.basePlot.bgc,2016-11-15T13:58Z,BART_024-O-38.5-29-20161115,,BART_024-O-38.5-29-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.09,7.08,3.65,2.199,0.313,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
ccea87ae-4805-4e21-b25a-8447b57917b8,D01,BART,BART_024,BART_024.basePlot.bgc,2016-11-15T14:16Z,BART_024-O-38.5-4-20161115,,BART_024-O-38.5-4-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.14,7.15,4.99,0.758,0.569,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
d726e1ed-aa7a-43d6-8293-258fbdd2bd4e,D01,BART,BART_024,BART_024.basePlot.bgc,2016-11-15T14:35Z,BART_024-O-8.5-11.5-20161115,,BART_024-O-8.5-11.5-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.04,7.1,4.76,0.86,0.538,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
9f82f678-6fa5-4551-965c-40fa5cdad3fa,D01,BART,BART_023,BART_023.basePlot.bgc,2016-11-15T15:10Z,BART_023-O-20-30.5-20161115,,BART_023-O-20-30.5-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.07,7.08,3.59,2.296,0.303,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
afcb7381-01a0-4093-b912-34925ac81402,D01,BART,BART_023,BART_023.basePlot.bgc,2016-11-15T15:33Z,BART_023-O-8-18-20161115,,BART_023-O-8-18-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.12,7.12,3.57,2.448,0.29,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
b5a5523f-03a4-4d8d-b84d-4e13add39d77,D01,BART,BART_023,BART_023.basePlot.bgc,2016-11-15T15:56Z,BART_023-O-32-4.5-20161115,,BART_023-O-32-4.5-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.1,7.13,3.64,2.266,0.306,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
0e07ca02-1c3e-46a3-80b8-8e8e57d8abe2,D01,BART,BART_002,BART_002.basePlot.bgc,2016-11-15T17:40Z,BART_002-O-0.5-11.5-20161115,,BART_002-O-0.5-11.5-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.1,7.14,3.72,2.111,0.321,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
2279d18e-61e1-4a14-9e72-cb85042f52ee,D01,BART,BART_002,BART_002.basePlot.bgc,2016-11-15T18:10Z,BART_002-O-9.5-35-20161115,,BART_002-O-9.5-35-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.13,7.16,5.4,0.538,0.65,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
038a2602-2de6-4451-8f25-84c3ade83436,D01,BART,BART_002,BART_002.basePlot.bgc,2016-11-15T18:35Z,BART_002-O-39.5-32-20161115,,BART_002-O-39.5-32-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.11,7.09,4.64,0.968,0.508,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
a9235ab7-9e35-4343-86bd-f71060de9f6b,D01,BART,BART_042,BART_042.basePlot.bgc,2016-11-15T19:42Z,BART_042-O-2-9.5-20161115,,BART_042-O-2-9.5-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.11,7.14,4.62,1.004,0.499,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
3fc0af33-fc5c-4f11-bbe6-0a6ec6fb07cc,D01,BART,BART_042,BART_042.basePlot.bgc,2016-11-15T20:04Z,BART_042-O-32.5-2-20161115,,BART_042-O-32.5-2-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.16,7.21,3.86,1.971,0.337,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
e2aa1218-466c-4ca0-9852-f75dc0f42e50,D01,BART,BART_042,BART_042.basePlot.bgc,2016-11-15T20:24Z,BART_042-O-23-35.5-20161115,,BART_042-O-23-35.5-20161115,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.1,7.14,4.33,1.26,0.442,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
8cb55001-db95-4c9d-aa71-ad08b9e47fa6,D01,BART,BART_036,BART_036.basePlot.bgc,2016-11-16T12:51Z,BART_036-O-18.5-9-20161116,,BART_036-O-18.5-9-20161116,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.16,7.15,3.79,2.061,0.327,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
0cbc6c35-6650-4159-8bca-bb066e839bb7,D01,BART,BART_036,BART_036.basePlot.bgc,2016-11-16T13:12Z,BART_036-O-11.5-36-20161116,,BART_036-O-11.5-36-20161116,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.14,7.13,4.02,1.654,0.377,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
24840d21-7161-467c-ad58-bd556eee4728,D01,BART,BART_036,BART_036.basePlot.bgc,2016-11-16T13:32Z,BART_036-O-27.5-36-20161116,,BART_036-O-27.5-36-20161116,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.14,7.17,4.49,1.14,0.467,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
54cf3b8d-1b3b-4727-9741-3a667ad01333,D01,BART,BART_040,BART_040.basePlot.bgc,2016-11-16T14:18Z,BART_040-O-37-2.5-20161116,,BART_040-O-37-2.5-20161116,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.1,7.09,3.69,2.138,0.319,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
8dd0d809-d5de-4f0e-87cd-26860f4236e1,D01,BART,BART_040,BART_040.basePlot.bgc,2016-11-16T14:38Z,BART_040-O-1-13-20161116,,BART_040-O-1-13-20161116,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.09,7.1,4.02,1.596,0.385,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
3eb0f7c6-0991-4902-a107-0ce6e4ae09c9,D01,BART,BART_040,BART_040.basePlot.bgc,2016-11-16T15:07Z,BART_040-O-0.5-30-20161116,,BART_040-O-0.5-30-20161116,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.05,7.1,4.15,1.405,0.416,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
e91ef3be-bd5d-46aa-8063-a175b20e5f76,D01,BART,BART_071,BART_071.basePlot.bgc,2016-11-16T15:51Z,BART_071-O-29-1-20161116,,BART_071-O-29-1-20161116,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.1,7.15,3.83,1.919,0.343,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
7e7b2468-a7e5-4a7d-bd65-f34e9def77bf,D01,BART,BART_071,BART_071.basePlot.bgc,2016-11-16T16:14Z,BART_071-O-16-7-20161116,,BART_071-O-16-7-20161116,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.08,7.07,4.3,1.248,0.445,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
c89e54e1-5e70-46df-ab5f-a847d57bf7df,D01,BART,BART_071,BART_071.basePlot.bgc,2016-11-16T16:34Z,BART_071-O-15.5-32-20161116,,BART_071-O-15.5-32-20161116,NEON.DOC.014048vG,O,2016-11-18T13:06Z,2016-11-21T12:25Z,2.14,7.14,4.16,1.475,0.404,,jbreault@field-ops.org,,20201217T164826Z,RELEASE-2021
8081387e-3558-4381-9b74-387776ac82f0,D01,BART,BART_040,BART_040.basePlot.bgc,2017-05-08T19:54Z,BART_040-O-22-2-20170508,,BART_040-O-22-2-20170508,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:10Z,2.06,7.41,3.54,2.615,0.277,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
2080e17e-5eb6-4fa8-8b78-592bcc49cd64,D01,BART,BART_040,BART_040.basePlot.bgc,2017-05-08T20:35Z,BART_040-O-6-30-20170508,,BART_040-O-6-30-20170508,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:12Z,2.13,7.52,3.87,2.098,0.323,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
d1f22c6a-03c7-4f52-899d-5e86ff251aa7,D01,BART,BART_040,BART_040.basePlot.bgc,2017-05-08T21:00Z,BART_040-O-27.5-33-20170508,,BART_040-O-27.5-33-20170508,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:10Z,2.1,7.16,3.51,2.589,0.279,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
c8df60d7-9c40-4bc9-930f-dfe841b49a03,D01,BART,BART_071,BART_071.basePlot.bgc,2017-05-08T21:31Z,BART_071-O-22.5-0.5-20170508,,BART_071-O-22.5-0.5-20170508,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:08Z,2.1,7.22,3.88,1.876,0.348,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
32637089-e3ee-4ae3-abf3-57b2bf30217a,D01,BART,BART_071,BART_071.basePlot.bgc,2017-05-08T21:50Z,BART_071-O-17.5-8.5-20170508,,BART_071-O-17.5-8.5-20170508,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:03Z,2.14,7.32,3.31,3.427,0.226,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
44c8aff2-25f4-44fd-a87b-72961052f0df,D01,BART,BART_071,BART_071.basePlot.bgc,2017-05-08T22:07Z,BART_071-O-31-33.5-20170508,,BART_071-O-31-33.5-20170508,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:02Z,2.1,7.46,3.61,2.55,0.282,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
5f204745-e582-4a0e-b4e6-eef22d2db780,D01,BART,BART_001,BART_001.basePlot.bgc,2017-05-09T12:13Z,BART_001-O-21.5-32.5-20170509,,BART_001-O-21.5-32.5-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T14:59Z,2.09,7.18,4.49,1.121,0.472,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
4405215c-ba7b-492c-b5e9-ebe709ccc739,D01,BART,BART_001,BART_001.basePlot.bgc,2017-05-09T12:31Z,BART_001-O-11-8-20170509,,BART_001-O-11-8-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:01Z,2.18,7.4,3.75,2.325,0.301,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
f1223a4a-60e3-412b-ba0a-e04b390fd1d4,D01,BART,BART_001,BART_001.basePlot.bgc,2017-05-09T12:51Z,BART_001-O-8-36-20170509,,BART_001-O-8-36-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T14:59Z,2.09,7.06,3.49,2.55,0.282,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
18a0f8ef-ef08-4d77-9233-f369c08beda9,D01,BART,BART_003,BART_003.basePlot.bgc,2017-05-09T14:14Z,BART_003-O-8.5-31.5-20170509,,BART_003-O-8.5-31.5-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:11Z,2.11,7.49,3.44,3.045,0.247,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
d5105b69-b1b4-4483-9173-9a84780aabe5,D01,BART,BART_003,BART_003.basePlot.bgc,2017-05-09T14:36Z,BART_003-O-37.5-28.5-20170509,,BART_003-O-37.5-28.5-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:09Z,2.11,7.2,3.99,1.707,0.369,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
95e480d8-9cf4-4946-abbc-24a7ba29ecee,D01,BART,BART_003,BART_003.basePlot.bgc,2017-05-09T14:56Z,BART_003-O-27-3-20170509,,BART_003-O-27-3-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:12Z,2.14,7.32,3.57,2.622,0.276,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
37cb3333-f754-44a5-a534-e0a873ffb376,D01,BART,BART_024,BART_024.basePlot.bgc,2017-05-09T15:34Z,BART_024-O-7.5-26.5-20170509,,BART_024-O-7.5-26.5-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T14:59Z,2.1,7.14,3.79,1.982,0.335,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
5dd95a2a-500a-4c76-a467-efc6b69923f9,D01,BART,BART_024,BART_024.basePlot.bgc,2017-05-09T15:58Z,BART_024-O-25.5-2.5-20170509,,BART_024-O-25.5-2.5-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:04Z,2.06,7.34,3.48,2.718,0.269,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
4944492a-6a9f-4d8b-940c-edbf16fedb8c,D01,BART,BART_024,BART_024.basePlot.bgc,2017-05-09T16:15Z,BART_024-O-14-5.5-20170509,,BART_024-O-14-5.5-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:05Z,2.07,7.42,3.84,2.023,0.331,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
719ad258-2cd7-437d-8f48-8c5ee9e2e01b,D01,BART,BART_023,BART_023.basePlot.bgc,2017-05-09T17:16Z,BART_023-O-34.5-24.5-20170509,,BART_023-O-34.5-24.5-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:07Z,2.1,7.53,3.48,2.935,0.254,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
d426fea1-c921-4d05-95a1-f4b90d26bc25,D01,BART,BART_023,BART_023.basePlot.bgc,2017-05-09T17:51Z,BART_023-O-35.5-19.5-20170509,,BART_023-O-35.5-19.5-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:06Z,2.11,7.44,3.73,2.29,0.304,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
bf51a61f-8d4d-4087-aa47-b848ed2e3340,D01,BART,BART_023,BART_023.basePlot.bgc,2017-05-09T18:03Z,BART_023-O-13-7.5-20170509,,BART_023-O-13-7.5-20170509,NEON.DOC.014048vJ,O,2017-05-11T13:00Z,2017-05-15T15:06Z,2.1,7.46,3.83,2.098,0.323,,jbreault@field-ops.org,,20201217T214250Z,RELEASE-2021
d696c137-7739-4cdb-96f6-1ff477cace5e,D01,BART,BART_002,BART_002.basePlot.bgc,2017-05-10T11:50Z,BART_002-O-3.5-38-20170510,,BART_002-O-3.5-38-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:19Z,2.04,7.99,5.08,0.957,0.511,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
8947cd18-812a-4bd7-b5c9-9dbc3ec326ab,D01,BART,BART_002,BART_002.basePlot.bgc,2017-05-10T12:15Z,BART_002-O-1-1-20170510,,BART_002-O-1-1-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:16Z,2.14,7.49,3.43,3.147,0.241,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
42625138-c442-4719-b570-13154390b832,D01,BART,BART_002,BART_002.basePlot.bgc,2017-05-10T12:39Z,BART_002-O-31.5-12.5-20170510,,BART_002-O-31.5-12.5-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:18Z,2.11,7.55,3.59,2.676,0.272,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
45f1f34c-0fdb-4deb-afd5-34074120800f,D01,BART,BART_004,BART_004.basePlot.bgc,2017-05-10T14:04Z,BART_004-O-39-28.5-20170510,,BART_004-O-39-28.5-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:14Z,2.06,7.33,3.51,2.634,0.275,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
f9c00ff7-a54a-4f62-8246-f9f54b66c851,D01,BART,BART_004,BART_004.basePlot.bgc,2017-05-10T14:38Z,BART_004-O-15-1.5-20170510,,BART_004-O-15-1.5-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:15Z,2.08,7.24,3.4,2.909,0.256,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
c61f454e-e6d0-4468-aa66-2852b4435ff0,D01,BART,BART_004,BART_004.basePlot.bgc,2017-05-10T15:03Z,BART_004-O-13.5-38.5-20170510,,BART_004-O-13.5-38.5-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:14Z,2.13,7.17,4.81,0.881,0.532,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
ff39d7e7-e270-4fae-94ae-b317a20347e7,D01,BART,BART_042,BART_042.basePlot.bgc,2017-05-10T16:02Z,BART_042-O-1.5-15-20170510,,BART_042-O-1.5-15-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:20Z,2.08,7.09,3.75,2,0.333,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
74a8971b-3389-47e4-b3a6-4f3ffba0c64c,D01,BART,BART_042,BART_042.basePlot.bgc,2017-05-10T16:21Z,BART_042-O-19.5-37.5-20170510,,BART_042-O-19.5-37.5-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:20Z,2.13,7.86,3.31,3.856,0.206,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
c0a64c49-1296-4f0c-8ef0-5eec673ce8af,D01,BART,BART_042,BART_042.basePlot.bgc,2017-05-10T16:40Z,BART_042-O-34-34.5-20170510,,BART_042-O-34-34.5-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:21Z,2.09,7.63,4.16,1.676,0.374,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
12f923a6-ea87-4d60-b214-a44632e98b3d,D01,BART,BART_036,BART_036.basePlot.bgc,2017-05-10T17:14Z,BART_036-O-33-16-20170510,,BART_036-O-33-16-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:17Z,2.15,7.72,5.24,0.803,0.555,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
60cfeb92-e874-4a2d-9475-6991c59aa457,D01,BART,BART_036,BART_036.basePlot.bgc,2017-05-10T17:39Z,BART_036-O-8.5-21-20170510,,BART_036-O-8.5-21-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:16Z,2.1,7.31,3.54,2.618,0.276,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
04a58aad-41ed-4d84-99e9-b7a916d2cc15,D01,BART,BART_036,BART_036.basePlot.bgc,2017-05-10T17:54Z,BART_036-O-1.5-0.5-20170510,,BART_036-O-1.5-0.5-20170510,NEON.DOC.014048vJ,O,2017-05-11T18:48Z,2017-05-15T15:17Z,2.11,7.16,3.34,3.106,0.244,,sgoudreau@battelleecology.org,,20201217T214250Z,RELEASE-2021
861a1477-ecc5-4bc5-ae25-bb9d52694324,D01,BART,BART_001,BART_001.basePlot.bgc,2017-06-12T16:19Z,BART_001-O-24-3.5-20170612,,BART_001-O-24-3.5-20170612,NEON.DOC.014048vJ,O,2017-06-13T18:00Z,2017-06-15T19:00Z,2.08,9.63,4.33,2.356,0.298,,cgoranson@battelleecology.org,,20201217T214234Z,RELEASE-2021
